Loop,Nand Write,Host Write,WAF
100,11250,11250,1.000000
200,16875,16875,1.000000
300,22500,22500,1.000000
400,28125,28125,1.000000
500,33750,33750,1.000000
600,39375,39375,1.000000
700,45000,45000,1.000000
800,50625,50625,1.000000
900,56250,56250,1.000000
1000,61875,61875,1.000000
1100,67500,67500,1.000000
1200,73125,73125,1.000000
1300,79002,78750,1.003200
1400,85923,84375,1.018347
1500,92844,90000,1.031600
1600,99765,95625,1.043294
1700,106686,101250,1.053689
1800,113607,106875,1.062989
1900,120492,112500,1.071040
2000,127377,118125,1.078324
2100,134226,123750,1.084655
2200,141075,129375,1.090435
2300,147960,135000,1.096000
2400,154809,140625,1.100864
2500,161658,146250,1.105354
2600,168543,151875,1.109748
2700,175392,157500,1.113600
2800,182241,163125,1.117186
2900,189126,168750,1.120747
3000,195975,174375,1.123871
3100,202824,180000,1.126800
3200,209673,185625,1.129552
3300,216558,191250,1.132329
3400,223407,196875,1.134766
3500,230256,202500,1.137067
3600,237141,208125,1.139416
3700,243990,213750,1.141474
3800,250839,219375,1.143426
3900,257724,225000,1.145440
4000,264573,230625,1.147200
4100,271422,236250,1.148876
4200,278271,241875,1.150474
4300,285156,247500,1.152145
4400,292005,253125,1.153600
4500,298854,258750,1.154991
4600,305739,264375,1.156460
4700,312588,270000,1.157733
4800,319437,275625,1.158955
4900,326322,281250,1.160256
5000,333171,286875,1.161380
5100,340020,292500,1.162462
5200,346905,298125,1.163623
5300,353754,303750,1.164622
5400,360603,309375,1.165585
5500,367452,315000,1.166514
5600,374337,320625,1.167523
5700,381186,326250,1.168386
5800,388035,331875,1.169220
5900,394920,337500,1.170133
6000,401769,343125,1.170911
6100,408618,348750,1.171665
6200,415467,354375,1.172394
6300,422352,360000,1.173200
6400,429201,365625,1.173883
6500,436050,371250,1.174545
6600,442935,376875,1.175284
6700,449784,382500,1.175906
6800,456633,388125,1.176510
6900,463518,393750,1.177189
7000,470367,399375,1.177758
7100,477216,405000,1.178311
7200,484065,410625,1.178849
7300,490950,416250,1.179459
7400,497799,421875,1.179968
7500,504648,427500,1.180463
7600,511533,433125,1.181029
7700,518382,438750,1.181497
7800,525231,444375,1.181954
7900,532080,450000,1.182400
8000,538965,455625,1.182914
8100,545814,461250,1.183337
8200,552663,466875,1.183749
8300,559512,472500,1.184152
8400,566397,478125,1.184621
8500,573246,483750,1.185005
8600,580095,489375,1.185379
8700,586980,495000,1.185818
8800,593829,500625,1.186175
8900,600678,506250,1.186524
9000,607563,511875,1.186936
9100,614412,517500,1.187270
9200,621261,523125,1.187596
9300,628110,528750,1.187915
