Loop,Nand Write,Host Write,WAF
100,6829,6829,1.000000
200,7113,6929,1.026555
300,7413,7029,1.054631
400,8064,7129,1.131154
500,9049,7229,1.251764
600,9989,7329,1.362942
700,11169,7429,1.503432
800,12179,7529,1.617612
900,12968,7629,1.699830
1000,14048,7729,1.817570
1100,15096,7829,1.928216
1200,16037,7929,2.022575
1300,16856,8029,2.099390
1400,17937,8129,2.206544
1500,18981,8229,2.306599
1600,20025,8329,2.404250
1700,21036,8429,2.495670
1800,21825,8529,2.558917
1900,22867,8629,2.650017
2000,23843,8729,2.731470
2100,24783,8829,2.807000
2200,25603,8929,2.867398
2300,26752,9029,2.962897
2400,27799,9129,3.045131
2500,28881,9229,3.129375
2600,29928,9329,3.208061
2700,30681,9429,3.253898
2800,31725,9529,3.329311
2900,32736,9629,3.399730
3000,33749,9729,3.468907
3100,34667,9829,3.527012
3200,35545,9929,3.579917
3300,36618,10029,3.651211
3400,37665,10129,3.718531
3500,38712,10229,3.784534
3600,39464,10329,3.820699
3700,40544,10429,3.887621
3800,41521,10529,3.943489
3900,42532,10629,4.001505
4000,43748,10729,4.077547
4100,44464,10829,4.106012
4200,45477,10929,4.161131
4300,46485,11029,4.214797
4400,47497,11129,4.267859
4500,48213,11229,4.293615
4600,49219,11329,4.344514
4700,50233,11429,4.395223
4800,51209,11529,4.441756
4900,52099,11629,4.480093
5000,53075,11729,4.525109
5100,54088,11829,4.572491
5200,55305,11929,4.636181
5300,56348,12029,4.684346
5400,57235,12129,4.718856
5500,58519,12229,4.785265
5600,59706,12329,4.842729
5700,60919,12429,4.901360
5800,61875,12529,4.938543
5900,63127,12629,4.998575
6000,64440,12729,5.062456
6100,65724,12829,5.123081
6200,67011,12929,5.182999
6300,67932,13029,5.213907
6400,69244,13129,5.274126
6500,70461,13229,5.326253
6600,71708,13329,5.379848
6700,73156,13429,5.447613
6800,74080,13529,5.475645
6900,75325,13629,5.526818
7000,76571,13729,5.577318
7100,77931,13829,5.635332
7200,78817,13929,5.658482
7300,80137,14029,5.712239
7400,81420,14129,5.762616
7500,82672,14229,5.810106
7600,84118,14329,5.870472
7700,85040,14429,5.893686
7800,86253,14529,5.936610
7900,87644,14629,5.991114
8000,88995,14729,6.042162
8100,89982,14829,6.067975
8200,91232,14929,6.111059
8300,92511,15029,6.155499
8400,93628,15129,6.188644
8500,95006,15229,6.238492
8600,95962,15329,6.260160
8700,97142,15429,6.296066
8800,98452,15529,6.339880
8900,99701,15629,6.379231
9000,100553,15729,6.392841
9100,101796,15829,6.430981
9200,103084,15929,6.471467
9300,104367,16029,6.511136
9400,105643,16129,6.549879
9500,106563,16229,6.566209
9600,107812,16329,6.602486
9700,109090,16429,6.640088
9800,110413,16529,6.679956
9900,111332,16629,6.695051
10000,112644,16729,6.733457
10100,113755,16829,6.759463
10200,115038,16929,6.795322
10300,116492,17029,6.840801
10400,117313,17129,6.848794
10500,118633,17229,6.885658
10600,119913,17329,6.919788
10700,121092,17429,6.947731
10800,122043,17529,6.962348
10900,123391,17629,6.999319
11000,124675,17729,7.032264
11100,125823,17829,7.057210
11200,126814,17929,7.073122
11300,128029,18029,7.101281
11400,129208,18129,7.127144
11500,130420,18229,7.154534
11600,131735,18329,7.187244
11700,132655,18429,7.198166
11800,133837,18529,7.223110
11900,135115,18629,7.252939
12000,136260,18729,7.275348
12100,137274,18829,7.290562
12200,138352,18929,7.308997
12300,139529,19029,7.332440
12400,140843,19129,7.362800
12500,141793,19229,7.373914
12600,142913,19329,7.393709
12700,144259,19429,7.424932
12800,145610,19529,7.456091
12900,146863,19629,7.481940
13000,147981,19729,7.500684
13100,149232,19829,7.525947
13200,150518,19929,7.552712
13300,151837,20029,7.580858
13400,153254,20129,7.613592
13500,154105,20229,7.618024
13600,155422,20329,7.645334
13700,156637,20429,7.667385
13800,157849,20529,7.689074
13900,158738,20629,7.694896
14000,160022,20729,7.719716
14100,161201,20829,7.739258
14200,162473,20929,7.763056
14300,163722,21029,7.785534
14400,164610,21129,7.790714
14500,165922,21229,7.815818
14600,167173,21329,7.837826
14700,168452,21429,7.860936
14800,169902,21529,7.891774
14900,170753,21629,7.894632
15000,171966,21729,7.914124
15100,173316,21829,7.939713
15200,174456,21929,7.955493
15300,175509,22029,7.967180
15400,176757,22129,7.987573
15500,177971,22229,8.006253
15600,179090,22329,8.020511
15700,180540,22429,8.049400
15800,181394,22529,8.051578
15900,182574,22629,8.068143
16000,183822,22729,8.087553
16100,185104,22829,8.108283
16200,185953,22929,8.109948
16300,187163,23029,8.127274
16400,188375,23129,8.144537
16500,189516,23229,8.158595
16600,190505,23329,8.166017
16700,191757,23429,8.184600
16800,192935,23529,8.199881
16900,194255,23629,8.221042
17000,195635,23729,8.244553
17100,196486,23829,8.245667
17200,197766,23929,8.264700
17300,198979,24029,8.280786
17400,200196,24129,8.296904
17500,201114,24229,8.300549
17600,202395,24329,8.319084
17700,203675,24429,8.337427
17800,204757,24529,8.347548
17900,206104,24629,8.368346
18000,207028,24729,8.371871
18100,208274,24829,8.388336
18200,209416,24929,8.400497
18300,210667,25029,8.416916
18400,212047,25129,8.438338
18500,212900,25229,8.438701
18600,214149,25329,8.454696
18700,215398,25429,8.470565
18800,216647,25529,8.486310
18900,217770,25629,8.497015
19000,218982,25729,8.511096
19100,220233,25829,8.526579
19200,221688,25929,8.549809
19300,222764,26029,8.558300
19400,223785,26129,8.564622
19500,225135,26229,8.583438
19600,226456,26329,8.601010
19700,227646,26429,8.613493
19800,228797,26529,8.624411
19900,230010,26629,8.637576
20000,231187,26729,8.649295
20100,232303,26829,8.658653
20200,233787,26929,8.681607
20300,234771,27029,8.685893
20400,235979,27129,8.698404
20500,237157,27229,8.709721
20600,238200,27329,8.716016
20700,239218,27429,8.721353
20800,240466,27529,8.735007
20900,241759,27629,8.750190
21000,242908,27729,8.760071
21100,244288,27829,8.778181
21200,245344,27929,8.784561
21300,246687,28029,8.801135
21400,248009,28129,8.816844
21500,249066,28229,8.823054
21600,250251,28329,8.833739
21700,251462,28429,8.845264
21800,252810,28529,8.861509
21900,254096,28629,8.875476
22000,255113,28729,8.879982
22100,256373,28829,8.892886
22200,257587,28929,8.904110
22300,258767,29029,8.914086
22400,259921,29129,8.923101
22500,261066,29229,8.931746
22600,262247,29329,8.941560
22700,263523,29429,8.954535
22800,264809,29529,8.967761
22900,265862,29629,8.973033
23000,267077,29729,8.983720
23100,268354,29829,8.996413
23200,269604,29929,9.008119
23300,270955,30029,9.023111
23400,271742,30129,9.019284
23500,272814,30229,9.024910
23600,274059,30329,9.036203
23700,275273,30429,9.046403
23800,276386,30529,9.053228
23900,277538,30629,9.061282
24000,278749,30729,9.071203
24100,279928,30829,9.080022
24200,280949,30929,9.083676
24300,282103,31029,9.091592
24400,283387,31129,9.103633
24500,284599,31229,9.113292
24600,285775,31329,9.121740
24700,286891,31429,9.128226
24800,287946,31529,9.132735
24900,289218,31629,9.144077
25000,290503,31729,9.155757
25100,291595,31829,9.161299
25200,292779,31929,9.169689
25300,293991,32029,9.178900
25400,295246,32129,9.189393
25500,296529,32229,9.200689
25600,297680,32329,9.207832
25700,298829,32429,9.214869
25800,300043,32529,9.223862
25900,301256,32629,9.232768
26000,302309,32729,9.236732
26100,303563,32829,9.246794
26200,304848,32929,9.257736
26300,306231,33029,9.271580
26400,307552,33129,9.283468
26500,308570,33229,9.286166
26600,309688,33329,9.291848
26700,310866,33429,9.299291
26800,312150,33529,9.309851
26900,313170,33629,9.312498
27000,314390,33729,9.321059
27100,315773,33829,9.334388
27200,317090,33929,9.345692
27300,318302,34029,9.353845
27400,319387,34129,9.358229
27500,320506,34229,9.363581
27600,321788,34329,9.373649
27700,322928,34429,9.379535
27800,324014,34529,9.383822
27900,325162,34629,9.389876
