Test Summary
Block per die: ,200
Total VB (single unit) pages: ,36
Total Pages: ,7200
OP Size: ,14
Host write range: ,6315
Total Erase Count is: ,6729
Max Erase Count: ,36
Min Erase Count: ,0
Avg Erase Count: ,33.645000
Total GC Count is: ,0
Total Segmental GC Count is: ,0
Total WL Count is: ,1175
WAF is: ,1.204391

VB No,Valid Count,Erase Count
758,866,866,1,33,1
759,867,867,1,33,1
760,868,868,1,33,1
761,869,869,1,33,1
762,870,870,1,33,1
763,871,871,1,33,1
764,872,872,1,33,1
765,873,873,1,33,1
766,874,874,1,33,1
767,875,875,1,33,1
768,876,876,1,33,1
769,877,877,1,33,1
770,878,878,1,33,1
771,879,879,1,33,1
772,880,880,1,33,1
773,881,881,1,33,1
774,882,882,1,33,1
775,883,883,1,33,1
776,884,884,1,33,1
777,885,885,1,33,1
778,886,886,1,33,1
779,887,887,1,33,1
780,888,888,1,33,1
781,889,889,1,33,1
782,890,890,1,33,1
783,891,891,1,33,1
784,892,892,1,33,1
785,893,893,1,33,1
786,894,894,1,33,1
787,895,895,1,33,1
788,896,896,1,33,1
789,897,897,1,33,1
790,898,898,1,33,1
791,899,899,1,33,1
792,1728,1728,1,35,1
793,1729,1729,1,35,1
794,1730,1730,1,35,1
795,1731,1731,1,35,1
796,1732,1732,1,35,1
797,1733,1733,1,35,1
798,1734,1734,1,35,1
799,1735,1735,1,35,1
800,1736,1736,1,35,1
801,1737,1737,1,35,1
802,1738,1738,1,35,1
803,1739,1739,1,35,1
804,1740,1740,1,35,1
805,1741,1741,1,35,1
806,1742,1742,1,35,1
807,1743,1743,1,35,1
808,1744,1744,1,35,1
809,1745,1745,1,35,1
810,1746,1746,1,35,1
811,1747,1747,1,35,1
812,1748,1748,1,35,1
813,1749,1749,1,35,1
814,1750,1750,1,35,1
815,1751,1751,1,35,1
816,1752,1752,1,35,1
817,1753,1753,1,35,1
818,1754,1754,1,35,1
819,1755,1755,1,35,1
820,1756,1756,1,35,1
821,1757,1757,1,35,1
822,1758,1758,1,35,1
823,1759,1759,1,35,1
824,1760,1760,1,35,1
825,1761,1761,1,35,1
826,1762,1762,1,35,1
827,1763,1763,1,35,1
828,1332,1332,1,36,1
829,1333,1333,1,36,1
830,1334,1334,1,36,1
831,1335,1335,1,36,1
832,1336,1336,1,36,1
833,1337,1337,1,36,1
834,1338,1338,1,36,1
835,1339,1339,1,36,1
836,1340,1340,1,36,1
837,1341,1341,1,36,1
838,1342,1342,1,36,1
839,1343,1343,1,36,1
840,1344,1344,1,36,1
841,1345,1345,1,36,1
842,1346,1346,1,36,1
843,1347,1347,1,36,1
844,1348,1348,1,36,1
845,1349,1349,1,36,1
846,1350,1350,1,36,1
847,1351,1351,1,36,1
848,1352,1352,1,36,1
849,1353,1353,1,36,1
850,1354,1354,1,36,1
851,1355,1355,1,36,1
