Loop,Nand Write,Host Write,WAF
100,13456,13456,1.000000
200,20184,20184,1.000000
300,26912,26912,1.000000
400,33640,33640,1.000000
500,40368,40368,1.000000
600,47096,47096,1.000000
700,53824,53824,1.000000
800,60552,60552,1.000000
900,67280,67280,1.000000
1000,74008,74008,1.000000
1100,81204,80736,1.005797
1200,89480,87464,1.023049
1300,97756,94192,1.037838
1400,106032,100920,1.050654
1500,114308,107648,1.061868
1600,122548,114376,1.071449
1700,130752,121104,1.079667
1800,138956,127832,1.087020
1900,147160,134560,1.093639
2000,155364,141288,1.099626
2100,163568,148016,1.105070
2200,171772,154744,1.110040
2300,179976,161472,1.114596
2400,188180,168200,1.118787
2500,196384,174928,1.122656
2600,204624,181656,1.126437
2700,212828,188384,1.129756
2800,220996,195112,1.132662
2900,229200,201840,1.135553
3000,237440,208568,1.138430
3100,245644,215296,1.140959
3200,253848,222024,1.143336
3300,262052,228752,1.145572
3400,270256,235480,1.147681
3500,278460,242208,1.149673
3600,286664,248936,1.151557
3700,294868,255664,1.153342
3800,303072,262392,1.155035
3900,311276,269120,1.156644
4000,319480,275848,1.158174
4100,327684,282576,1.159631
4200,335888,289304,1.161021
4300,344092,296032,1.162347
4400,352296,302760,1.163615
4500,360500,309488,1.164827
4600,368704,316216,1.165988
4700,376908,322944,1.167100
4800,385112,329672,1.168167
4900,393316,336400,1.169191
5000,401520,343128,1.170176
5100,409724,349856,1.171122
5200,417928,356584,1.172032
5300,426132,363312,1.172909
5400,434336,370040,1.173754
5500,442540,376768,1.174569
5600,450744,383496,1.175355
5700,458948,390224,1.176114
5800,467152,396952,1.176848
5900,475356,403680,1.177556
6000,483560,410408,1.178242
6100,491764,417136,1.178906
6200,499968,423864,1.179548
6300,508172,430592,1.180171
6400,516376,437320,1.180774
6500,524580,444048,1.181359
6600,532784,450776,1.181926
6700,540988,457504,1.182477
6800,549192,464232,1.183012
6900,557396,470960,1.183532
7000,565636,477688,1.184112
7100,573840,484416,1.184602
7200,582044,491144,1.185078
7300,590212,497872,1.185469
7400,598416,504600,1.185922
7500,606620,511328,1.186362
7600,614824,518056,1.186791
7700,623064,524784,1.187277
7800,631268,531512,1.187683
7900,639472,538240,1.188080
8000,647676,544968,1.188466
8100,655880,551696,1.188843
8200,664084,558424,1.189211
8300,672288,565152,1.189570
8400,680492,571880,1.189921
8500,688696,578608,1.190264
8600,696900,585336,1.190598
8700,705104,592064,1.190925
8800,713308,598792,1.191245
8900,721512,605520,1.191558
9000,729716,612248,1.191863
9100,737920,618976,1.192163
9200,746124,625704,1.192455
9300,754328,632432,1.192742
9400,762532,639160,1.193022
9500,770736,645888,1.193297
9600,778940,652616,1.193566
9700,787144,659344,1.193829
9800,795348,666072,1.194087
9900,803552,672800,1.194340
10000,811756,679528,1.194588
10100,819960,686256,1.194831
10200,828164,692984,1.195069
10300,836368,699712,1.195303
10400,844572,706440,1.195533
10500,852776,713168,1.195758
10600,860980,719896,1.195978
10700,869184,726624,1.196195
10800,877388,733352,1.196408
10900,885592,740080,1.196617
11000,893796,746808,1.196822
11100,902000,753536,1.197023
11200,910204,760264,1.197221
11300,918444,766992,1.197462
11400,926648,773720,1.197653
11500,934852,780448,1.197840
11600,943056,787176,1.198024
11700,951260,793904,1.198205
11800,959464,800632,1.198383
11900,967668,807360,1.198558
12000,975872,814088,1.198730
12100,984076,820816,1.198900
12200,992280,827544,1.199066
12300,1000484,834272,1.199230
12400,1008688,841000,1.199391
12500,1016892,847728,1.199550
12600,1025096,854456,1.199706
12700,1033300,861184,1.199860
12800,1041504,867912,1.200011
12900,1049708,874640,1.200160
13000,1057912,881368,1.200307
13100,1066116,888096,1.200451
13200,1074320,894824,1.200594
13300,1082524,901552,1.200734
13400,1090728,908280,1.200872
13500,1098932,915008,1.201008
13600,1107136,921736,1.201142
13700,1115340,928464,1.201274
13800,1123544,935192,1.201405
13900,1131748,941920,1.201533
14000,1139952,948648,1.201660
14100,1148156,955376,1.201784
14200,1156360,962104,1.201907
14300,1164564,968832,1.202029
14400,1172768,975560,1.202149
14500,1180972,982288,1.202267
14600,1189176,989016,1.202383
14700,1197416,995744,1.202534
14800,1205584,1002472,1.202611
14900,1213824,1009200,1.202759
15000,1221992,1015928,1.202833
15100,1230232,1022656,1.202977
15200,1238436,1029384,1.203085
15300,1246640,1036112,1.203190
15400,1254844,1042840,1.203295
15500,1263012,1049568,1.203364
15600,1271252,1056296,1.203500
15700,1279420,1063024,1.203566
15800,1287660,1069752,1.203700
15900,1295864,1076480,1.203798
16000,1304068,1083208,1.203894
16100,1312272,1089936,1.203990
16200,1320476,1096664,1.204084
16300,1328680,1103392,1.204178
16400,1336884,1110120,1.204270
16500,1345088,1116848,1.204361
16600,1353292,1123576,1.204451
16700,1361496,1130304,1.204540
16800,1369700,1137032,1.204627
16900,1377904,1143760,1.204714
17000,1386108,1150488,1.204800
17100,1394312,1157216,1.204885
17200,1402516,1163944,1.204969
17300,1410720,1170672,1.205051
17400,1418924,1177400,1.205133
17500,1427128,1184128,1.205214
17600,1435332,1190856,1.205294
17700,1443536,1197584,1.205373
17800,1451740,1204312,1.205452
17900,1459944,1211040,1.205529
18000,1468148,1217768,1.205606
18100,1476352,1224496,1.205681
18200,1484556,1231224,1.205756
18300,1492760,1237952,1.205830
18400,1500964,1244680,1.205904
18500,1509168,1251408,1.205976
18600,1517372,1258136,1.206048
18700,1525576,1264864,1.206119
18800,1533816,1271592,1.206217
18900,1541984,1278320,1.206258
19000,1550224,1285048,1.206355
19100,1558392,1291776,1.206395
19200,1566632,1298504,1.206490
19300,1574800,1305232,1.206529
19400,1583040,1311960,1.206622
19500,1591244,1318688,1.206687
19600,1599448,1325416,1.206752
19700,1607652,1332144,1.206815
19800,1615856,1338872,1.206879
19900,1624060,1345600,1.206941
20000,1632228,1352328,1.206976
20100,1640468,1359056,1.207064
20200,1648672,1365784,1.207125
20300,1656876,1372512,1.207185
20400,1665080,1379240,1.207245
20500,1673284,1385968,1.207303
20600,1681488,1392696,1.207362
20700,1689692,1399424,1.207420
20800,1697896,1406152,1.207477
20900,1706100,1412880,1.207534
21000,1714304,1419608,1.207590
21100,1722508,1426336,1.207645
21200,1730712,1433064,1.207700
21300,1738916,1439792,1.207755
21400,1747120,1446520,1.207809
21500,1755324,1453248,1.207863
21600,1763528,1459976,1.207916
21700,1771732,1466704,1.207968
21800,1779936,1473432,1.208020
21900,1788140,1480160,1.208072
22000,1796344,1486888,1.208123
22100,1804548,1493616,1.208174
22200,1812752,1500344,1.208224
22300,1820956,1507072,1.208274
22400,1829196,1513800,1.208347
22500,1837364,1520528,1.208372
22600,1845568,1527256,1.208421
22700,1853772,1533984,1.208469
22800,1861976,1540712,1.208517
22900,1870180,1547440,1.208564
23000,1878384,1554168,1.208611
23100,1886588,1560896,1.208657
23200,1894792,1567624,1.208703
23300,1902996,1574352,1.208749
23400,1911200,1581080,1.208794
23500,1919404,1587808,1.208839
23600,1927608,1594536,1.208883
23700,1935812,1601264,1.208927
23800,1944016,1607992,1.208971
23900,1952220,1614720,1.209015
24000,1960460,1621448,1.209080
24100,1968664,1628176,1.209122
24200,1976868,1634904,1.209165
24300,1985072,1641632,1.209206
24400,1993240,1648360,1.209226
24500,2001480,1655088,1.209289
24600,2009684,1661816,1.209330
24700,2017888,1668544,1.209371
24800,2026092,1675272,1.209411
24900,2034296,1682000,1.209451
25000,2042500,1688728,1.209490
25100,2050704,1695456,1.209529
25200,2058908,1702184,1.209568
25300,2067112,1708912,1.209607
25400,2075316,1715640,1.209645
25500,2083520,1722368,1.209683
25600,2091724,1729096,1.209721
25700,2099928,1735824,1.209759
25800,2108132,1742552,1.209796
25900,2116336,1749280,1.209833
26000,2124540,1756008,1.209869
26100,2132744,1762736,1.209906
26200,2140948,1769464,1.209942
26300,2149152,1776192,1.209977
26400,2157356,1782920,1.210013
26500,2165560,1789648,1.210048
26600,2173764,1796376,1.210083
26700,2181968,1803104,1.210118
26800,2190172,1809832,1.210152
26900,2198376,1816560,1.210186
27000,2206580,1823288,1.210220
27100,2214784,1830016,1.210254
27200,2222988,1836744,1.210287
27300,2231192,1843472,1.210321
27400,2239396,1850200,1.210353
27500,2247600,1856928,1.210386
27600,2255804,1863656,1.210419
27700,2264008,1870384,1.210451
27800,2272212,1877112,1.210483
27900,2280452,1883840,1.210534
28000,2288620,1890568,1.210546
28100,2296824,1897296,1.210578
28200,2305028,1904024,1.210609
28300,2313268,1910752,1.210658
28400,2321472,1917480,1.210689
28500,2329676,1924208,1.210719
28600,2337880,1930936,1.210750
28700,2346084,1937664,1.210780
28800,2354288,1944392,1.210809
28900,2362492,1951120,1.210839
29000,2370696,1957848,1.210868
29100,2378900,1964576,1.210897
29200,2387104,1971304,1.210926
29300,2395308,1978032,1.210955
29400,2403512,1984760,1.210984
29500,2411716,1991488,1.211012
29600,2419920,1998216,1.211040
29700,2428124,2004944,1.211068
29800,2436328,2011672,1.211096
29900,2444532,2018400,1.211124
30000,2452736,2025128,1.211151
30100,2460940,2031856,1.211178
30200,2469144,2038584,1.211205
30300,2477348,2045312,1.211232
30400,2485552,2052040,1.211259
30500,2493756,2058768,1.211286
30600,2501960,2065496,1.211312
30700,2510164,2072224,1.211338
30800,2518368,2078952,1.211364
30900,2526572,2085680,1.211390
31000,2534776,2092408,1.211416
31100,2542980,2099136,1.211441
31200,2551184,2105864,1.211467
31300,2559388,2112592,1.211492
31400,2567592,2119320,1.211517
31500,2575796,2126048,1.211542
31600,2584000,2132776,1.211567
31700,2592204,2139504,1.211591
31800,2600408,2146232,1.211616
31900,2608612,2152960,1.211640
32000,2616816,2159688,1.211664
32100,2625020,2166416,1.211688
32200,2633260,2173144,1.211728
32300,2641464,2179872,1.211752
32400,2649668,2186600,1.211775
32500,2657836,2193328,1.211782
32600,2666076,2200056,1.211822
32700,2674280,2206784,1.211845
32800,2682484,2213512,1.211868
32900,2690688,2220240,1.211891
33000,2698892,2226968,1.211913
33100,2707096,2233696,1.211936
33200,2715300,2240424,1.211958
33300,2723504,2247152,1.211980
33400,2731708,2253880,1.212002
33500,2739912,2260608,1.212024
33600,2748116,2267336,1.212046
33700,2756320,2274064,1.212068
33800,2764524,2280792,1.212089
33900,2772728,2287520,1.212111
34000,2780932,2294248,1.212132
34100,2789136,2300976,1.212153
34200,2797340,2307704,1.212175
34300,2805544,2314432,1.212195
34400,2813748,2321160,1.212216
34500,2821952,2327888,1.212237
34600,2830156,2334616,1.212258
34700,2838360,2341344,1.212278
34800,2846564,2348072,1.212298
34900,2854768,2354800,1.212319
35000,2862972,2361528,1.212339
35100,2871176,2368256,1.212359
35200,2879380,2374984,1.212379
35300,2887584,2381712,1.212398
35400,2895788,2388440,1.212418
35500,2903992,2395168,1.212438
35600,2912196,2401896,1.212457
35700,2920400,2408624,1.212477
35800,2928604,2415352,1.212496
35900,2936808,2422080,1.212515
36000,2945048,2428808,1.212549
36100,2953216,2435536,1.212553
36200,2961420,2442264,1.212572
36300,2969624,2448992,1.212590
36400,2977828,2455720,1.212609
36500,2986068,2462448,1.212642
36600,2994272,2469176,1.212660
36700,3002476,2475904,1.212679
36800,3010680,2482632,1.212697
36900,3018884,2489360,1.212715
37000,3027088,2496088,1.212733
37100,3035292,2502816,1.212751
37200,3043496,2509544,1.212769
37300,3051700,2516272,1.212786
37400,3059904,2523000,1.212804
37500,3068108,2529728,1.212821
37600,3076312,2536456,1.212839
37700,3084516,2543184,1.212856
37800,3092720,2549912,1.212873
37900,3100924,2556640,1.212890
38000,3109128,2563368,1.212907
38100,3117332,2570096,1.212924
38200,3125536,2576824,1.212941
38300,3133740,2583552,1.212958
38400,3141944,2590280,1.212975
38500,3150148,2597008,1.212991
38600,3158352,2603736,1.213008
38700,3166556,2610464,1.213024
38800,3174760,2617192,1.213041
38900,3182964,2623920,1.213057
39000,3191168,2630648,1.213073
39100,3199372,2637376,1.213089
39200,3207576,2644104,1.213105
39300,3215780,2650832,1.213121
39400,3223984,2657560,1.213137
39500,3232188,2664288,1.213153
39600,3240392,2671016,1.213168
39700,3248596,2677744,1.213184
39800,3256800,2684472,1.213199
39900,3265004,2691200,1.213215
40000,3273208,2697928,1.213230
40100,3281412,2704656,1.213246
40200,3289616,2711384,1.213261
40300,3297856,2718112,1.213289
40400,3306060,2724840,1.213304
40500,3314264,2731568,1.213319
40600,3322432,2738296,1.213321
40700,3330636,2745024,1.213336
40800,3338876,2751752,1.213364
40900,3347080,2758480,1.213378
41000,3355284,2765208,1.213393
41100,3363488,2771936,1.213408
41200,3371692,2778664,1.213422
41300,3379896,2785392,1.213436
41400,3388100,2792120,1.213451
41500,3396304,2798848,1.213465
41600,3404508,2805576,1.213479
41700,3412712,2812304,1.213493
41800,3420916,2819032,1.213507
41900,3429120,2825760,1.213521
42000,3437324,2832488,1.213535
42100,3445528,2839216,1.213549
42200,3453732,2845944,1.213563
42300,3461936,2852672,1.213577
42400,3470140,2859400,1.213590
42500,3478344,2866128,1.213604
42600,3486548,2872856,1.213617
42700,3494752,2879584,1.213631
42800,3502956,2886312,1.213644
42900,3511160,2893040,1.213658
43000,3519364,2899768,1.213671
43100,3527568,2906496,1.213684
43200,3535772,2913224,1.213697
43300,3543976,2919952,1.213710
43400,3552180,2926680,1.213723
43500,3560384,2933408,1.213736
43600,3568588,2940136,1.213749
43700,3576792,2946864,1.213762
43800,3584996,2953592,1.213775
43900,3593200,2960320,1.213788
44000,3601404,2967048,1.213800
44100,3609608,2973776,1.213813
44200,3617812,2980504,1.213826
44300,3626016,2987232,1.213838
44400,3634220,2993960,1.213851
44500,3642424,3000688,1.213863
44600,3650664,3007416,1.213887
44700,3658868,3014144,1.213900
44800,3667072,3020872,1.213912
44900,3675276,3027600,1.213924
45000,3683480,3034328,1.213936
45100,3691684,3041056,1.213948
45200,3699816,3047784,1.213936
45300,3707948,3054512,1.213925
45400,3716080,3061240,1.213913
45500,3724248,3067968,1.213914
45600,3732380,3074696,1.213902
45700,3740512,3081424,1.213891
45800,3748644,3088152,1.213879
45900,3756776,3094880,1.213868
46000,3764908,3101608,1.213857
46100,3773076,3108336,1.213857
46200,3781208,3115064,1.213846
46300,3789340,3121792,1.213835
46400,3797472,3128520,1.213824
46500,3805604,3135248,1.213813
46600,3813772,3141976,1.213813
46700,3821904,3148704,1.213802
46800,3830036,3155432,1.213791
46900,3838168,3162160,1.213780
47000,3846300,3168888,1.213770
47100,3854432,3175616,1.213759
47200,3862600,3182344,1.213759
47300,3870732,3189072,1.213749
47400,3878864,3195800,1.213738
47500,3886996,3202528,1.213727
47600,3895128,3209256,1.213717
47700,3903296,3215984,1.213717
47800,3911428,3222712,1.213707
47900,3919560,3229440,1.213696
48000,3927692,3236168,1.213686
48100,3935824,3242896,1.213676
48200,3943992,3249624,1.213676
48300,3952124,3256352,1.213666
48400,3960256,3263080,1.213656
48500,3968388,3269808,1.213646
48600,3976520,3276536,1.213635
48700,3984652,3283264,1.213625
48800,3992820,3289992,1.213626
48900,4000952,3296720,1.213616
