Test Summary
Block per die: ,200
Total VB (single unit) pages: ,36
Total Pages: ,7200
OP Size: ,28
Host write range: ,5625
Total Erase Count is: ,30144
Max Erase Count: ,155
Min Erase Count: ,145
Avg Erase Count: ,150.720000
Total GC Count is: ,0
Total Segmental GC Count is: ,0
Total WL Count is: ,2367
WAF is: ,1.084292

VB No,Valid Count,Erase Count
262,3214,3214,1,149,1
263,3215,3215,1,149,1
264,3216,3216,1,149,1
265,3217,3217,1,149,1
266,3218,3218,1,149,1
267,3219,3219,1,149,1
268,3220,3220,1,149,1
269,3221,3221,1,149,1
270,3222,3222,1,149,1
271,3223,3223,1,149,1
272,3224,3224,1,149,1
273,3225,3225,1,149,1
274,3226,3226,1,149,1
275,3227,3227,1,149,1
276,3228,3228,1,149,1
277,3229,3229,1,149,1
278,3230,3230,1,149,1
279,3231,3231,1,149,1
280,3232,3232,1,149,1
281,3233,3233,1,149,1
282,3234,3234,1,149,1
283,3235,3235,1,149,1
284,3236,3236,1,149,1
285,3237,3237,1,149,1
286,3238,3238,1,149,1
287,3239,3239,1,149,1
288,180,180,1,153,1
289,181,181,1,153,1
290,182,182,1,153,1
291,183,183,1,153,1
292,184,184,1,153,1
293,185,185,1,153,1
294,186,186,1,153,1
295,187,187,1,153,1
296,188,188,1,153,1
297,189,189,1,153,1
298,190,190,1,153,1
299,191,191,1,153,1
300,192,192,1,153,1
301,193,193,1,153,1
302,194,194,1,153,1
303,195,195,1,153,1
304,196,196,1,153,1
305,197,197,1,153,1
306,198,198,1,153,1
307,199,199,1,153,1
308,200,200,1,153,1
309,201,201,1,153,1
310,202,202,1,153,1
311,203,203,1,153,1
312,204,204,1,153,1
313,205,205,1,153,1
314,206,206,1,153,1
315,207,207,1,153,1
316,208,208,1,153,1
317,209,209,1,153,1
318,210,210,1,153,1
319,211,211,1,153,1
320,212,212,1,153,1
321,213,213,1,153,1
322,214,214,1,153,1
323,215,215,1,153,1
324,4500,4500,1,153,1
325,4501,4501,1,153,1
326,4502,4502,1,153,1
327,4503,4503,1,153,1
328,4504,4504,1,153,1
329,4505,4505,1,153,1
330,4506,4506,1,153,1
331,4507,4507,1,153,1
332,4508,4508,1,153,1
333,4509,4509,1,153,1
334,4510,4510,1,153,1
335,4511,4511,1,153,1
336,4512,4512,1,153,1
337,4513,4513,1,153,1
338,4514,4514,1,153,1
339,4515,4515,1,153,1
340,4516,4516,1,153,1
341,4517,4517,1,153,1
342,4518,4518,1,153,1
343,4519,4519,1,153,1
344,4520,4520,1,153,1
345,4521,4521,1,153,1
346,4522,4522,1,153,1
347,4523,4523,1,153,1
348,4524,4524,1,153,1
349,4525,4525,1,153,1
350,4526,4526,1,153,1
351,4527,4527,1,153,1
352,4528,4528,1,153,1
353,4529,4529,1,153,1
354,4530,4530,1,153,1
355,4531,4531,1,153,1
356,4532,4532,1,153,1
357,4533,4533,1,153,1
358,4534,4534,1,153,1
359,4535,4535,1,152,1
360,4294967295,65535,65535,155,0
361,4294967295,65535,65535,155,0
362,4294967295,65535,65535,155,0
363,4294967295,65535,65535,155,0
364,4294967295,65535,65535,155,0
365,4294967295,65535,65535,155,0
366,4294967295,65535,65535,155,0
367,4294967295,65535,65535,155,0
368,4294967295,65535,65535,155,0
369,4294967295,65535,65535,155,0
370,4294967295,65535,65535,155,0
371,4294967295,65535,65535,155,0
372,4294967295,65535,65535,155,0
373,4294967295,65535,65535,155,0
374,4294967295,65535,65535,155,0
375,4294967295,65535,65535,155,0
376,4294967295,65535,65535,155,0
377,4294967295,65535,65535,155,0
378,4294967295,65535,65535,155,0
379,4294967295,65535,65535,155,0
380,4294967295,65535,65535,155,0
381,4294967295,65535,65535,155,0
382,4294967295,65535,65535,155,0
383,4294967295,65535,65535,155,0
384,4294967295,65535,65535,155,0
385,4294967295,65535,65535,155,0
386,4294967295,65535,65535,155,0
387,4294967295,65535,65535,155,0
388,4294967295,65535,65535,155,0
389,4294967295,65535,65535,155,0
390,4294967295,65535,65535,155,0
391,4294967295,65535,65535,155,0
392,4294967295,65535,65535,155,0
393,4294967295,65535,65535,155,0
394,4294967295,65535,65535,155,0
395,4294967295,65535,65535,155,0
396,2772,2772,1,149,1
397,2773,2773,1,149,1
398,2774,2774,1,149,1
399,2775,2775,1,149,1
400,2776,2776,1,149,1
401,2777,2777,1,149,1
402,2778,2778,1,149,1
403,2779,2779,1,149,1
404,2780,2780,1,149,1
405,2781,2781,1,149,1
406,2782,2782,1,149,1
407,2783,2783,1,149,1
408,2784,2784,1,149,1
409,2785,2785,1,149,1
410,2786,2786,1,149,1
411,2787,2787,1,149,1
412,2788,2788,1,149,1
413,2789,2789,1,149,1
414,2790,2790,1,149,1
415,2791,2791,1,149,1
416,2792,2792,1,149,1
417,2793,2793,1,149,1
418,2794,2794,1,149,1
419,2795,2795,1,149,1
420,2796,2796,1,149,1
421,2797,2797,1,149,1
422,2798,2798,1,149,1
423,2799,2799,1,149,1
424,2800,2800,1,149,1
425,2801,2801,1,149,1
426,2802,2802,1,149,1
427,2803,2803,1,149,1
428,2804,2804,1,149,1
429,2805,2805,1,149,1
430,2806,2806,1,149,1
431,2807,2807,1,149,1
432,4294967295,65535,65535,155,0
433,4294967295,65535,65535,155,0
434,4294967295,65535,65535,155,0
435,4294967295,65535,65535,155,0
436,4294967295,65535,65535,155,0
437,4294967295,65535,65535,155,0
438,4294967295,65535,65535,155,0
439,4294967295,65535,65535,155,0
440,4294967295,65535,65535,155,0
441,4294967295,65535,65535,155,0
442,4294967295,65535,65535,155,0
443,4294967295,65535,65535,155,0
444,4294967295,65535,65535,155,0
445,4294967295,65535,65535,155,0
446,4294967295,65535,65535,155,0
447,4294967295,65535,65535,155,0
448,4294967295,65535,65535,155,0
449,4294967295,65535,65535,155,0
450,4294967295,65535,65535,155,0
451,4294967295,65535,65535,155,0
452,4294967295,65535,65535,155,0
453,4294967295,65535,65535,155,0
454,4294967295,65535,65535,155,0
455,4294967295,65535,65535,155,0
456,4294967295,65535,65535,155,0
457,4294967295,65535,65535,155,0
458,4294967295,65535,65535,155,0
459,4294967295,65535,65535,155,0
460,4294967295,65535,65535,155,0
461,4294967295,65535,65535,155,0
462,4294967295,65535,65535,155,0
463,4294967295,65535,65535,155,0
464,4294967295,65535,65535,155,0
465,4294967295,65535,65535,155,0
466,4294967295,65535,65535,155,0
467,4294967295,65535,65535,155,0
468,4294967295,65535,65535,155,0
469,4294967295,65535,65535,155,0
470,4294967295,65535,65535,155,0
471,4294967295,65535,65535,155,0
472,4294967295,65535,65535,155,0
473,4294967295,65535,65535,155,0
474,4294967295,65535,65535,155,0
475,4294967295,65535,65535,155,0
476,4294967295,65535,65535,155,0
477,4294967295,65535,65535,155,0
478,4294967295,65535,65535,155,0
479,4294967295,65535,65535,155,0
480,4294967295,65535,65535,155,0
481,4294967295,65535,65535,155,0
482,4294967295,65535,65535,155,0
483,4294967295,65535,65535,155,0
484,4294967295,65535,65535,155,0
485,4294967295,65535,65535,155,0
486,4294967295,65535,65535,155,0
487,4294967295,65535,65535,155,0
488,4294967295,65535,65535,155,0
489,4294967295,65535,65535,155,0
490,4294967295,65535,65535,155,0
491,4294967295,65535,65535,155,0
492,4294967295,65535,65535,155,0
493,4294967295,65535,65535,155,0
494,4294967295,65535,65535,155,0
495,4294967295,65535,65535,155,0
496,4294967295,65535,65535,155,0
497,4294967295,65535,65535,155,0
498,4294967295,65535,65535,155,0
499,4294967295,65535,65535,155,0
500,4294967295,65535,65535,155,0
501,4294967295,65535,65535,155,0
502,4294967295,65535,65535,155,0
503,4294967295,65535,65535,155,0
504,4294967295,65535,65535,155,0
505,4294967295,65535,65535,155,0
506,4294967295,65535,65535,155,0
507,4294967295,65535,65535,155,0
508,4294967295,65535,65535,155,0
509,4294967295,65535,65535,155,0
510,4294967295,65535,65535,155,0
511,4294967295,65535,65535,155,0
512,4294967295,65535,65535,155,0
513,4294967295,65535,65535,155,0
514,4294967295,65535,65535,155,0
515,4294967295,65535,65535,155,0
516,4294967295,65535,65535,155,0
517,4294967295,65535,65535,155,0
518,4294967295,65535,65535,155,0
519,4294967295,65535,65535,155,0
520,4294967295,65535,65535,155,0
521,4294967295,65535,65535,155,0
522,4294967295,65535,65535,155,0
523,4294967295,65535,65535,155,0
524,4294967295,65535,65535,155,0
525,4294967295,65535,65535,155,0
526,4294967295,65535,65535,155,0
527,4294967295,65535,65535,155,0
528,4294967295,65535,65535,155,0
529,4294967295,65535,65535,155,0
530,4294967295,65535,65535,155,0
531,4294967295,65535,65535,155,0
532,4294967295,65535,65535,155,0
533,4294967295,65535,65535,155,0
534,4294967295,65535,65535,155,0
535,4294967295,65535,65535,155,0
536,4294967295,65535,65535,155,0
537,4294967295,65535,65535,155,0
538,4294967295,65535,65535,155,0
539,4294967295,65535,65535,155,0
540,4608,4608,1,150,1
541,4609,4609,1,150,1
542,4610,4610,1,150,1
543,4611,4611,1,150,1
544,4612,4612,1,150,1
545,4613,4613,1,150,1
546,4614,4614,1,150,1
547,4615,4615,1,150,1
548,4616,4616,1,150,1
549,4617,4617,1,150,1
550,4618,4618,1,150,1
551,4619,4619,1,150,1
552,4620,4620,1,150,1
553,4621,4621,1,150,1
554,4622,4622,1,150,1
555,4623,4623,1,150,1
556,4624,4624,1,150,1
557,4625,4625,1,150,1
558,4626,4626,1,150,1
559,4627,4627,1,150,1
560,4628,4628,1,150,1
561,4629,4629,1,150,1
562,4630,4630,1,150,1
563,4631,4631,1,150,1
564,4632,4632,1,150,1
565,4633,4633,1,150,1
566,4634,4634,1,150,1
567,4635,4635,1,150,1
568,4636,4636,1,150,1
569,4637,4637,1,150,1
570,4638,4638,1,150,1
571,4639,4639,1,150,1
572,4640,4640,1,150,1
573,4641,4641,1,150,1
574,4642,4642,1,150,1
575,4643,4643,1,150,1
576,72,72,1,147,1
577,73,73,1,147,1
578,74,74,1,147,1
579,75,75,1,147,1
580,76,76,1,147,1
