Test Summary
Block per die: ,200
Total VB (single unit) pages: ,36
Total Pages: ,7200
OP Size: ,14
Host write range: ,6315
Total Erase Count is: ,157392
Max Erase Count: ,2954
Min Erase Count: ,691
Avg Erase Count: ,786.960000
Total GC Count is: ,47576
Total Segmental GC Count is: ,249869
Total WL Count is: ,26791
WAF is: ,5.487245

VB No,Valid Count,Erase Count
437,3829,3829,140,836,1
438,1160,1160,208,836,1
439,2142,2142,154,836,1
440,1034,1034,180,836,1
441,5436,5436,145,836,1
442,5942,5942,149,836,1
443,4869,4869,151,836,1
444,3342,3342,147,836,1
445,3398,3398,168,836,1
446,1839,1839,159,836,1
447,673,673,190,836,1
448,2410,2410,139,836,1
449,649,649,218,836,1
450,507,507,198,836,1
451,5245,5245,142,836,1
452,3407,3407,162,836,1
453,5502,5502,144,836,1
454,5949,5949,142,836,1
455,2350,2350,125,836,1
456,3301,3301,166,836,1
457,2949,2949,153,836,1
458,6158,6158,161,836,1
459,4653,4653,142,836,1
460,2926,2926,133,831,1
461,1055,1055,207,770,1
462,3737,3737,155,713,1
463,4294967295,65535,65535,678,0
464,4294967295,65535,65535,650,0
465,4294967295,65535,65535,646,0
466,4294967295,65535,65535,643,0
467,4294967295,65535,65535,641,0
468,2875,2875,146,865,1
469,627,627,157,865,1
470,5976,5976,164,865,1
471,1522,1522,154,865,1
472,96,96,189,865,1
473,3612,3612,152,865,1
474,1746,1746,138,865,1
475,2144,2144,138,865,1
476,4124,4124,170,865,1
477,3563,3563,143,865,1
478,3684,3684,143,865,1
479,3128,3128,149,865,1
480,5120,5120,159,865,1
481,6139,6139,150,865,1
482,1513,1513,157,865,1
483,3907,3907,159,865,0
484,2545,2545,155,865,1
485,1778,1778,145,865,1
486,2574,2574,149,865,1
487,2820,2820,145,865,1
488,1807,1807,156,865,1
489,792,792,183,865,0
490,3854,3854,144,865,1
491,3644,3644,142,865,1
492,3526,3526,148,865,1
493,23,23,192,865,0
494,1881,1881,175,865,1
495,544,544,170,865,1
496,893,893,188,857,1
497,58,58,195,785,0
498,4563,4563,165,707,1
499,5132,5132,135,651,1
500,3489,3489,151,632,0
501,2726,2726,161,611,1
502,4145,4145,136,606,1
503,1760,1760,185,604,1
504,1526,1526,165,708,1
505,6146,6146,141,708,1
506,3100,3100,147,708,1
507,4096,4096,152,708,1
508,1435,1435,156,708,1
509,3088,3088,181,708,1
510,2110,2110,151,708,1
511,5880,5880,141,708,1
512,2864,2864,154,708,1
513,4136,4136,152,708,1
514,4790,4790,163,708,0
515,1252,1252,151,708,1
516,5117,5117,158,708,1
517,5865,5865,161,708,0
518,4663,4663,142,708,0
519,5969,5969,123,708,1
520,4388,4388,134,708,1
521,5738,5738,174,708,1
522,3089,3089,131,708,1
523,4001,4001,158,708,1
524,1161,1161,180,708,1
525,4473,4473,143,708,1
526,4020,4020,169,708,1
527,291,291,210,708,1
528,1871,1871,149,708,0
529,2432,2432,154,708,1
530,4227,4227,139,708,1
531,266,266,144,708,1
532,3567,3567,151,708,1
533,2276,2276,145,707,1
534,1144,1144,195,704,1
535,3324,3324,139,702,1
536,4061,4061,142,700,1
537,5314,5314,144,699,1
538,6104,6104,153,698,1
539,5513,5513,156,698,1
540,3237,3237,160,1331,1
541,2930,2930,128,1331,1
542,4440,4440,167,1331,1
543,5606,5606,173,1331,1
544,3639,3639,154,1331,1
545,5083,5083,143,1331,1
546,1629,1629,160,1331,1
547,260,260,176,1331,1
548,2556,2556,168,1331,1
549,2821,2821,141,1331,1
550,5444,5444,140,1331,1
551,6269,6269,167,1331,1
552,2413,2413,150,1331,1
553,589,589,163,1331,1
554,4294,4294,144,1331,1
555,4183,4183,159,1331,1
556,4352,4352,145,1331,1
557,2655,2655,155,1331,1
558,726,726,209,1331,1
559,4428,4428,139,1331,1
560,2126,2126,155,1331,1
561,5457,5457,147,1331,1
562,4535,4535,143,1331,1
563,3175,3175,185,1331,1
564,3034,3034,164,1331,1
565,1173,1173,193,1331,1
566,1437,1437,168,1331,1
567,4398,4398,155,1331,1
568,3944,3944,179,1315,1
569,2304,2304,152,1064,1
570,2901,2901,171,804,1
571,4600,4600,166,620,1
572,5423,5423,137,517,1
573,5160,5160,158,463,1
574,3965,3965,149,439,1
575,3835,3835,157,434,1
576,2399,2399,140,2521,1
577,4322,4322,159,2521,1
578,1159,1159,191,2521,1
579,677,677,179,2521,1
580,3855,3855,154,2521,1
581,2692,2692,186,2521,1
582,2157,2157,162,2521,1
583,2698,2698,132,2521,1
584,4911,4911,150,2521,1
585,3421,3421,153,2521,1
586,3287,3287,129,2521,1
587,4793,4793,126,2521,1
588,988,988,188,2521,1
589,1335,1335,160,2521,1
590,4833,4833,179,2521,1
591,4024,4024,147,2521,1
592,4684,4684,142,2521,1
593,5599,5599,155,2521,1
594,3145,3145,158,2521,1
595,3161,3161,159,2521,0
596,1238,1238,144,2521,1
597,2981,2981,137,2521,1
598,5308,5308,155,2521,1
599,896,896,181,2521,1
600,5154,5154,164,2521,1
601,52,52,196,2521,1
602,1672,1672,148,2521,1
603,4320,4320,148,2520,1
604,1583,1583,141,2488,1
605,6132,6132,158,1723,1
606,4294967295,65535,65535,1042,0
607,4294967295,65535,65535,568,0
608,4294967295,65535,65535,278,0
609,4294967295,65535,65535,127,0
610,4294967295,65535,65535,78,0
611,4294967295,65535,65535,63,0
612,4381,4381,165,1502,1
613,4241,4241,158,1502,1
614,3910,3910,158,1502,1
615,1072,1072,168,1502,0
616,2986,2986,149,1502,1
617,484,484,212,1502,1
618,2101,2101,174,1502,1
619,2219,2219,162,1502,1
620,4611,4611,167,1502,1
621,2621,2621,154,1502,1
622,4902,4902,158,1502,1
623,3603,3603,150,1502,1
624,5016,5016,160,1502,1
625,4832,4832,134,1502,1
626,87,87,177,1502,1
627,2541,2541,141,1502,1
628,950,950,182,1502,1
629,1079,1079,196,1502,0
630,4822,4822,156,1502,1
631,3387,3387,160,1502,1
632,5769,5769,156,1502,1
633,362,362,203,1502,0
634,4775,4775,145,1502,1
635,2100,2100,149,1502,1
636,5547,5547,143,1502,0
637,5920,5920,144,1502,1
638,5498,5498,154,1502,1
639,1375,1375,161,1502,1
640,3536,3536,157,1486,1
641,1514,1514,143,1170,1
642,3295,3295,153,815,1
643,3959,3959,163,592,1
644,3423,3423,148,447,1
645,4674,4674,165,384,1
646,144,144,183,362,1
647,6234,6234,145,358,1
648,5804,5804,136,768,1
649,4570,4570,146,768,1
650,517,517,175,768,1
651,3064,3064,145,768,1
652,5102,5102,150,768,1
653,4370,4370,156,768,1
654,2209,2209,169,768,1
655,5020,5020,136,768,1
656,820,820,192,768,1
657,404,404,195,768,1
658,163,163,177,768,1
659,5761,5761,150,768,1
660,79,79,178,768,1
661,4209,4209,165,768,1
662,715,715,181,768,1
663,2749,2749,137,768,1
664,195,195,185,768,1
665,3893,3893,154,768,1
666,5460,5460,153,768,1
667,5357,5357,192,768,1
668,1214,1214,160,768,1
669,3209,3209,149,768,1
670,2597,2597,167,768,1
671,4184,4184,149,768,1
672,3121,3121,154,768,1
673,4790,4790,164,768,1
674,4423,4423,145,768,1
675,5162,5162,162,768,1
676,5361,5361,145,768,1
677,4287,4287,152,735,1
678,4510,4510,163,700,1
679,3775,3775,149,674,1
680,1622,1622,161,662,1
681,4962,4962,167,655,1
682,5757,5757,138,651,1
683,3770,3770,152,650,1
684,3670,3670,187,757,1
685,575,575,175,757,0
686,5001,5001,154,757,1
687,6242,6242,140,757,1
688,380,380,181,757,1
689,3242,3242,142,757,1
690,4922,4922,167,757,1
691,1379,1379,157,757,1
692,3521,3521,154,757,1
693,5512,5512,166,757,1
694,437,437,182,757,1
695,2018,2018,156,757,1
696,3318,3318,145,757,1
697,5914,5914,159,757,0
698,3044,3044,172,757,1
699,1264,1264,165,757,1
700,2790,2790,159,757,1
701,319,319,184,757,1
702,2975,2975,136,757,1
703,3871,3871,144,757,0
704,3562,3562,140,757,1
705,3505,3505,166,757,0
706,3794,3794,170,757,1
707,3104,3104,153,757,1
708,3357,3357,174,757,0
709,880,880,184,757,1
710,2427,2427,158,757,1
711,6092,6092,145,757,1
712,5143,5143,149,755,1
713,3384,3384,178,721,1
714,3031,3031,150,692,1
715,1210,1210,139,672,1
716,2012,2012,141,657,0
717,3386,3386,131,649,1
718,710,710,174,648,1
719,4649,4649,138,647,1
720,4294967295,65535,65535,814,0
721,4294967295,65535,65535,814,0
722,4294967295,65535,65535,814,0
723,4294967295,65535,65535,814,0
724,4294967295,65535,65535,814,0
725,4294967295,65535,65535,814,0
726,4294967295,65535,65535,814,0
727,4294967295,65535,65535,814,0
728,4294967295,65535,65535,814,0
729,4294967295,65535,65535,814,0
730,4294967295,65535,65535,814,0
731,4294967295,65535,65535,814,0
732,4294967295,65535,65535,814,0
733,4294967295,65535,65535,814,0
734,4294967295,65535,65535,814,0
735,4294967295,65535,65535,814,0
736,4294967295,65535,65535,814,0
737,4294967295,65535,65535,814,0
738,4294967295,65535,65535,814,0
739,4294967295,65535,65535,814,0
740,4294967295,65535,65535,814,0
741,4294967295,65535,65535,814,0
742,4294967295,65535,65535,814,0
743,4294967295,65535,65535,814,0
744,4294967295,65535,65535,814,0
745,4294967295,65535,65535,814,0
746,4294967295,65535,65535,814,0
747,4294967295,65535,65535,814,0
748,4294967295,65535,65535,813,0
749,4294967295,65535,65535,765,0
750,4294967295,65535,65535,721,0
751,4294967295,65535,65535,681,0
752,4294967295,65535,65535,660,0
753,4294967295,65535,65535,649,0
754,4294967295,65535,65535,647,0
755,4294967295,65535,65535,646,0
756,214,214,173,707,1
757,5288,5288,159,707,1
758,5272,5272,158,707,1
759,3903,3903,149,707,1
760,5645,5645,154,707,1
761,3946,3946,137,707,1
762,3506,3506,143,707,1
763,2913,2913,156,707,1
764,2197,2197,148,707,1
765,5110,5110,174,707,1
766,6193,6193,152,707,1
767,2992,2992,165,707,1
768,2263,2263,155,707,1
769,3727,3727,140,707,1
770,5688,5688,163,707,1
771,1641,1641,150,707,1
772,556,556,204,707,1
773,1269,1269,148,707,1
774,3857,3857,173,707,1
775,6307,6307,140,707,1
776,5388,5388,168,707,1
777,3394,3394,143,707,1
778,4948,4948,149,707,1
779,3061,3061,150,707,1
780,3266,3266,150,707,1
781,689,689,196,707,1
782,138,138,181,707,0
783,0,0,171,707,1
784,3789,3789,158,707,1
785,4680,4680,160,701,1
786,138,138,182,698,1
787,154,154,169,691,1
788,3690,3690,155,688,1
789,1053,1053,201,688,1
790,2807,2807,134,687,1
791,2860,2860,153,687,1
792,4991,4991,155,721,1
793,4524,4524,159,721,1
794,2489,2489,144,721,1
795,3125,3125,154,721,1
796,5497,5497,170,721,1
797,2673,2673,146,721,1
798,4773,4773,141,721,1
799,1284,1284,146,721,1
800,5006,5006,142,721,1
801,2023,2023,150,721,1
802,5849,5849,152,721,1
803,5241,5241,158,721,1
804,4673,4673,151,721,1
805,54,54,173,721,1
806,5957,5957,158,721,1
807,1525,1525,146,721,1
808,784,784,199,721,1
809,887,887,207,721,1
810,5847,5847,128,721,1
811,3767,3767,161,721,1
812,3216,3216,139,721,1
813,2729,2729,141,721,1
814,4266,4266,154,721,1
815,4276,4276,129,721,1
816,4743,4743,159,721,1
817,2680,2680,141,721,1
818,3433,3433,130,721,1
819,6111,6111,183,721,1
820,5072,5072,169,720,1
821,3695,3695,171,712,1
822,149,149,198,704,1
823,700,700,188,694,1
824,3461,3461,165,688,1
825,2588,2588,166,685,1
826,5992,5992,153,685,1
827,209,209,179,685,1
828,5438,5438,154,710,1
829,1085,1085,171,710,1
830,3017,3017,139,710,1
831,5324,5324,147,710,1
832,3497,3497,149,710,0
833,4807,4807,159,710,1
834,1701,1701,146,710,1
835,5555,5555,180,710,1
836,5575,5575,155,710,1
837,2622,2622,163,710,1
838,5822,5822,157,710,0
