Loop,Nand Write,Host Write,WAF
100,5726,5726,1.000000
200,5826,5826,1.000000
300,5926,5926,1.000000
400,6026,6026,1.000000
500,6126,6126,1.000000
600,6226,6226,1.000000
700,6326,6326,1.000000
800,6426,6426,1.000000
900,6526,6526,1.000000
1000,6626,6626,1.000000
1100,6726,6726,1.000000
1200,6826,6826,1.000000
1300,7102,6926,1.025411
1400,7394,7026,1.052377
1500,7694,7126,1.079708
1600,7994,7226,1.106283
1700,8294,7326,1.132132
1800,8594,7426,1.157285
1900,8894,7526,1.181770
2000,9194,7626,1.205612
2100,9494,7726,1.228838
2200,9794,7826,1.251469
2300,10094,7926,1.273530
2400,10394,8026,1.295041
2500,10662,8126,1.312085
2600,10930,8226,1.328714
2700,11222,8326,1.347826
2800,11522,8426,1.367434
2900,11790,8526,1.382829
3000,12082,8626,1.400649
3100,12358,8726,1.416227
3200,12650,8826,1.433265
3300,12918,8926,1.447233
3400,13202,9026,1.462663
3500,13486,9126,1.477756
3600,13778,9226,1.493388
3700,14078,9326,1.509543
3800,14346,9426,1.521961
3900,14614,9526,1.534117
4000,14914,9626,1.549346
4100,15214,9726,1.564261
4200,15506,9826,1.578058
4300,15774,9926,1.589160
4400,16074,10026,1.603232
4500,16342,10126,1.613865
4600,16642,10226,1.627420
4700,16934,10326,1.639938
4800,17202,10426,1.649914
4900,17470,10526,1.659700
5000,17762,10626,1.671560
5100,18030,10726,1.680962
5200,18298,10826,1.690190
5300,18590,10926,1.701446
5400,18858,11026,1.710321
5500,19150,11126,1.721194
5600,19426,11226,1.730447
5700,19718,11326,1.740950
5800,19986,11426,1.749169
5900,20254,11526,1.757244
6000,20538,11626,1.766558
6100,20814,11726,1.775030
6200,21082,11826,1.782682
6300,21374,11926,1.792219
6400,21642,12026,1.799601
6500,21918,12126,1.807521
6600,22210,12226,1.816620
6700,22502,12326,1.825572
6800,22802,12426,1.835023
6900,23070,12526,1.841769
7000,23354,12626,1.849675
7100,23638,12726,1.857457
7200,23930,12826,1.865741
7300,24230,12926,1.874516
7400,24498,13026,1.880700
7500,24790,13126,1.888618
7600,25066,13226,1.895206
7700,25358,13326,1.902897
7800,25618,13426,1.908089
7900,25894,13526,1.914387
8000,26186,13626,1.921767
8100,26454,13726,1.927291
8200,26722,13826,1.932735
8300,27022,13926,1.940399
8400,27282,14026,1.945102
8500,27574,14126,1.952003
8600,27850,14226,1.957683
8700,28142,14326,1.964400
8800,28442,14426,1.971579
8900,28710,14526,1.976456
9000,29010,14626,1.983454
9100,29270,14726,1.987641
9200,29570,14826,1.994469
9300,29838,14926,1.999062
9400,30138,15026,2.005723
9500,30406,15126,2.010181
9600,30698,15226,2.016157
9700,30966,15326,2.020488
9800,31234,15426,2.024763
9900,31526,15526,2.030529
10000,31794,15626,2.034686
10100,32062,15726,2.038789
10200,32354,15826,2.044357
10300,32622,15926,2.048349
10400,32890,16026,2.052290
