Loop,Nand Write,Host Write,WAF
100,12630,12630,1.000000
200,18945,18945,1.000000
300,25260,25260,1.000000
400,31575,31575,1.000000
500,37890,37890,1.000000
600,44205,44205,1.000000
700,50520,50520,1.000000
800,56835,56835,1.000000
900,63150,63150,1.000000
1000,69465,69465,1.000000
1100,75780,75780,1.000000
1200,82095,82095,1.000000
1300,88410,88410,1.000000
1400,94725,94725,1.000000
1500,101040,101040,1.000000
1600,107355,107355,1.000000
1700,113670,113670,1.000000
1800,119985,119985,1.000000
1900,126300,126300,1.000000
2000,132615,132615,1.000000
2100,138930,138930,1.000000
2200,145245,145245,1.000000
2300,151560,151560,1.000000
2400,157875,157875,1.000000
2500,164190,164190,1.000000
2600,170505,170505,1.000000
2700,176820,176820,1.000000
2800,183135,183135,1.000000
2900,189450,189450,1.000000
3000,195765,195765,1.000000
3100,202080,202080,1.000000
3200,208395,208395,1.000000
3300,214710,214710,1.000000
3400,221025,221025,1.000000
3500,227340,227340,1.000000
3600,233655,233655,1.000000
3700,239970,239970,1.000000
3800,246285,246285,1.000000
3900,252600,252600,1.000000
4000,258915,258915,1.000000
4100,265230,265230,1.000000
4200,271545,271545,1.000000
4300,277860,277860,1.000000
4400,284175,284175,1.000000
4500,290490,290490,1.000000
4600,296805,296805,1.000000
4700,303120,303120,1.000000
4800,309435,309435,1.000000
4900,315750,315750,1.000000
5000,322065,322065,1.000000
5100,328380,328380,1.000000
5200,334695,334695,1.000000
5300,341010,341010,1.000000
5400,347325,347325,1.000000
5500,353640,353640,1.000000
5600,359955,359955,1.000000
5700,366270,366270,1.000000
5800,372585,372585,1.000000
5900,378900,378900,1.000000
6000,385215,385215,1.000000
6100,391530,391530,1.000000
6200,397845,397845,1.000000
6300,404160,404160,1.000000
6400,410475,410475,1.000000
6500,416790,416790,1.000000
6600,423105,423105,1.000000
6700,429420,429420,1.000000
6800,435735,435735,1.000000
6900,442050,442050,1.000000
7000,448365,448365,1.000000
7100,454680,454680,1.000000
7200,460995,460995,1.000000
7300,467310,467310,1.000000
7400,473625,473625,1.000000
7500,479940,479940,1.000000
7600,486255,486255,1.000000
7700,492570,492570,1.000000
7800,498885,498885,1.000000
7900,505200,505200,1.000000
8000,511515,511515,1.000000
8100,517830,517830,1.000000
8200,524145,524145,1.000000
8300,530460,530460,1.000000
8400,536775,536775,1.000000
8500,543090,543090,1.000000
8600,549405,549405,1.000000
8700,555720,555720,1.000000
8800,562035,562035,1.000000
8900,568350,568350,1.000000
9000,574665,574665,1.000000
9100,580980,580980,1.000000
9200,587295,587295,1.000000
9300,593610,593610,1.000000
9400,599925,599925,1.000000
9500,606240,606240,1.000000
9600,612555,612555,1.000000
9700,618870,618870,1.000000
9800,625185,625185,1.000000
9900,631500,631500,1.000000
10000,637815,637815,1.000000
10100,644130,644130,1.000000
10200,650445,650445,1.000000
10300,656760,656760,1.000000
10400,663075,663075,1.000000
10500,669390,669390,1.000000
10600,675705,675705,1.000000
10700,682020,682020,1.000000
10800,688335,688335,1.000000
10900,694650,694650,1.000000
11000,700965,700965,1.000000
11100,707280,707280,1.000000
11200,713595,713595,1.000000
11300,719910,719910,1.000000
11400,726225,726225,1.000000
11500,732540,732540,1.000000
11600,738855,738855,1.000000
11700,745170,745170,1.000000
11800,751485,751485,1.000000
11900,757800,757800,1.000000
12000,764115,764115,1.000000
12100,770430,770430,1.000000
12200,776745,776745,1.000000
12300,783060,783060,1.000000
12400,789375,789375,1.000000
12500,795690,795690,1.000000
12600,802005,802005,1.000000
12700,808320,808320,1.000000
12800,814635,814635,1.000000
12900,820950,820950,1.000000
13000,827265,827265,1.000000
13100,833580,833580,1.000000
13200,839895,839895,1.000000
13300,846210,846210,1.000000
13400,852525,852525,1.000000
13500,858840,858840,1.000000
13600,865155,865155,1.000000
13700,871470,871470,1.000000
13800,877785,877785,1.000000
13900,884100,884100,1.000000
14000,890415,890415,1.000000
14100,896730,896730,1.000000
14200,903045,903045,1.000000
14300,909360,909360,1.000000
14400,915675,915675,1.000000
14500,921990,921990,1.000000
14600,928305,928305,1.000000
14700,934620,934620,1.000000
14800,940935,940935,1.000000
14900,947250,947250,1.000000
15000,953565,953565,1.000000
15100,959880,959880,1.000000
15200,966195,966195,1.000000
15300,972510,972510,1.000000
15400,978825,978825,1.000000
15500,985140,985140,1.000000
15600,991455,991455,1.000000
15700,997770,997770,1.000000
15800,1004085,1004085,1.000000
15900,1010400,1010400,1.000000
16000,1016715,1016715,1.000000
16100,1023030,1023030,1.000000
16200,1029345,1029345,1.000000
16300,1035660,1035660,1.000000
16400,1041975,1041975,1.000000
16500,1048290,1048290,1.000000
16600,1054605,1054605,1.000000
16700,1060920,1060920,1.000000
16800,1067235,1067235,1.000000
16900,1073550,1073550,1.000000
17000,1079865,1079865,1.000000
17100,1086180,1086180,1.000000
17200,1092495,1092495,1.000000
17300,1098810,1098810,1.000000
17400,1105125,1105125,1.000000
17500,1111440,1111440,1.000000
17600,1117755,1117755,1.000000
17700,1124070,1124070,1.000000
17800,1130385,1130385,1.000000
17900,1136700,1136700,1.000000
18000,1143015,1143015,1.000000
18100,1149330,1149330,1.000000
18200,1155645,1155645,1.000000
18300,1161960,1161960,1.000000
18400,1168275,1168275,1.000000
18500,1174590,1174590,1.000000
18600,1180905,1180905,1.000000
18700,1187220,1187220,1.000000
18800,1193535,1193535,1.000000
18900,1199850,1199850,1.000000
19000,1206165,1206165,1.000000
19100,1212480,1212480,1.000000
19200,1218795,1218795,1.000000
19300,1225110,1225110,1.000000
19400,1231425,1231425,1.000000
19500,1237740,1237740,1.000000
19600,1244055,1244055,1.000000
19700,1250370,1250370,1.000000
19800,1256685,1256685,1.000000
19900,1263000,1263000,1.000000
20000,1269315,1269315,1.000000
20100,1275630,1275630,1.000000
20200,1281945,1281945,1.000000
20300,1288260,1288260,1.000000
20400,1294575,1294575,1.000000
20500,1300890,1300890,1.000000
20600,1307205,1307205,1.000000
20700,1313520,1313520,1.000000
20800,1319835,1319835,1.000000
20900,1326150,1326150,1.000000
21000,1332465,1332465,1.000000
21100,1338780,1338780,1.000000
21200,1345095,1345095,1.000000
21300,1351410,1351410,1.000000
21400,1357725,1357725,1.000000
21500,1364040,1364040,1.000000
21600,1370355,1370355,1.000000
21700,1376670,1376670,1.000000
21800,1382985,1382985,1.000000
21900,1389300,1389300,1.000000
22000,1395615,1395615,1.000000
22100,1401930,1401930,1.000000
22200,1408245,1408245,1.000000
22300,1414560,1414560,1.000000
22400,1420875,1420875,1.000000
22500,1427190,1427190,1.000000
22600,1433505,1433505,1.000000
22700,1439820,1439820,1.000000
22800,1446135,1446135,1.000000
22900,1452450,1452450,1.000000
23000,1458765,1458765,1.000000
23100,1465080,1465080,1.000000
23200,1471395,1471395,1.000000
23300,1477710,1477710,1.000000
23400,1484025,1484025,1.000000
23500,1490340,1490340,1.000000
23600,1496655,1496655,1.000000
23700,1502970,1502970,1.000000
23800,1509285,1509285,1.000000
23900,1515600,1515600,1.000000
24000,1521915,1521915,1.000000
24100,1528230,1528230,1.000000
24200,1534545,1534545,1.000000
24300,1540860,1540860,1.000000
24400,1547175,1547175,1.000000
24500,1553490,1553490,1.000000
24600,1559805,1559805,1.000000
24700,1566120,1566120,1.000000
24800,1572435,1572435,1.000000
24900,1578750,1578750,1.000000
25000,1585065,1585065,1.000000
25100,1591380,1591380,1.000000
25200,1597695,1597695,1.000000
25300,1604010,1604010,1.000000
25400,1610325,1610325,1.000000
25500,1616640,1616640,1.000000
25600,1622955,1622955,1.000000
25700,1629270,1629270,1.000000
25800,1635585,1635585,1.000000
25900,1641900,1641900,1.000000
26000,1648215,1648215,1.000000
26100,1654530,1654530,1.000000
26200,1660845,1660845,1.000000
26300,1667160,1667160,1.000000
26400,1673475,1673475,1.000000
26500,1679790,1679790,1.000000
26600,1686105,1686105,1.000000
26700,1692420,1692420,1.000000
26800,1698735,1698735,1.000000
26900,1705050,1705050,1.000000
27000,1711365,1711365,1.000000
27100,1717680,1717680,1.000000
27200,1723995,1723995,1.000000
27300,1730310,1730310,1.000000
27400,1736625,1736625,1.000000
27500,1742940,1742940,1.000000
27600,1749255,1749255,1.000000
27700,1755570,1755570,1.000000
27800,1761885,1761885,1.000000
27900,1768200,1768200,1.000000
28000,1774515,1774515,1.000000
28100,1780830,1780830,1.000000
28200,1787145,1787145,1.000000
28300,1793460,1793460,1.000000
28400,1799775,1799775,1.000000
28500,1806090,1806090,1.000000
28600,1812405,1812405,1.000000
28700,1818720,1818720,1.000000
28800,1825035,1825035,1.000000
28900,1831350,1831350,1.000000
29000,1837665,1837665,1.000000
29100,1843980,1843980,1.000000
29200,1850295,1850295,1.000000
29300,1856610,1856610,1.000000
29400,1862925,1862925,1.000000
29500,1869240,1869240,1.000000
29600,1875555,1875555,1.000000
29700,1881870,1881870,1.000000
29800,1888185,1888185,1.000000
29900,1894500,1894500,1.000000
30000,1900815,1900815,1.000000
30100,1907130,1907130,1.000000
30200,1913445,1913445,1.000000
30300,1919760,1919760,1.000000
30400,1926075,1926075,1.000000
30500,1932390,1932390,1.000000
30600,1938705,1938705,1.000000
30700,1945020,1945020,1.000000
30800,1951335,1951335,1.000000
30900,1957650,1957650,1.000000
31000,1963965,1963965,1.000000
31100,1970280,1970280,1.000000
31200,1976595,1976595,1.000000
31300,1982910,1982910,1.000000
31400,1989225,1989225,1.000000
31500,1995540,1995540,1.000000
31600,2001855,2001855,1.000000
31700,2008170,2008170,1.000000
31800,2014485,2014485,1.000000
31900,2020800,2020800,1.000000
32000,2027115,2027115,1.000000
32100,2033430,2033430,1.000000
32200,2039745,2039745,1.000000
32300,2046060,2046060,1.000000
32400,2052375,2052375,1.000000
32500,2058690,2058690,1.000000
32600,2065005,2065005,1.000000
32700,2071320,2071320,1.000000
32800,2077635,2077635,1.000000
32900,2083950,2083950,1.000000
33000,2090265,2090265,1.000000
33100,2096580,2096580,1.000000
33200,2102895,2102895,1.000000
33300,2109210,2109210,1.000000
33400,2115525,2115525,1.000000
33500,2121840,2121840,1.000000
33600,2128155,2128155,1.000000
33700,2134470,2134470,1.000000
33800,2140785,2140785,1.000000
33900,2147100,2147100,1.000000
34000,2153415,2153415,1.000000
34100,2159730,2159730,1.000000
34200,2166045,2166045,1.000000
34300,2172360,2172360,1.000000
34400,2178675,2178675,1.000000
34500,2184990,2184990,1.000000
34600,2191305,2191305,1.000000
34700,2197620,2197620,1.000000
34800,2203935,2203935,1.000000
34900,2210250,2210250,1.000000
35000,2216565,2216565,1.000000
35100,2222880,2222880,1.000000
