Test Summary
Block per die: ,200
Total VB (single unit) pages: ,36
Total Pages: ,7200
OP Size: ,28
Host write range: ,5625
Total Erase Count is: ,86496
Max Erase Count: ,1245
Min Erase Count: ,403
Avg Erase Count: ,432.480000
Total GC Count is: ,0
Total Segmental GC Count is: ,228510
Total WL Count is: ,7972
WAF is: ,3.021896

VB No,Valid Count,Erase Count
452,3978,3978,182,405,1
453,1278,1278,170,405,1
454,1456,1456,163,405,0
455,5285,5285,172,405,1
456,4973,4973,162,405,1
457,5428,5428,149,405,1
458,4947,4947,139,405,1
459,4241,4241,189,405,0
460,2922,2922,161,404,1
461,646,646,196,404,1
462,5150,5150,163,404,1
463,1847,1847,197,404,1
464,2903,2903,205,404,1
465,3194,3194,184,404,1
466,4964,4964,159,404,1
467,5340,5340,172,404,1
468,906,906,177,406,0
469,133,133,175,406,1
470,402,402,187,406,1
471,5577,5577,144,406,1
472,3208,3208,197,406,1
473,1828,1828,193,406,1
474,656,656,190,406,0
475,3449,3449,196,406,0
476,3387,3387,205,406,1
477,1124,1124,194,406,0
478,5614,5614,170,406,1
479,4175,4175,179,406,0
480,3438,3438,173,406,1
481,704,704,183,406,1
482,3277,3277,164,406,1
483,5067,5067,153,406,0
484,4670,4670,145,406,1
485,1676,1676,182,406,1
486,1970,1970,177,406,1
487,3712,3712,195,406,1
488,2039,2039,177,406,1
489,3829,3829,200,406,0
490,3196,3196,176,406,0
491,3623,3623,169,405,1
492,849,849,201,403,1
493,2025,2025,209,401,1
494,1342,1342,193,401,1
495,660,660,192,401,0
496,5109,5109,166,401,1
497,2955,2955,175,401,0
498,1723,1723,168,401,0
499,2648,2648,185,401,1
500,4205,4205,185,401,1
501,5603,5603,173,401,1
502,2761,2761,171,401,0
503,4105,4105,190,401,1
504,2804,2804,185,406,1
505,5507,5507,160,406,0
506,4232,4232,183,406,1
507,4447,4447,176,406,1
508,2276,2276,177,406,1
509,3042,3042,196,406,1
510,3138,3138,175,406,1
511,1735,1735,201,406,1
512,2978,2978,183,406,1
513,977,977,182,406,1
514,13,13,177,406,1
515,1303,1303,194,406,1
516,4996,4996,176,406,1
517,1799,1799,168,406,1
518,1158,1158,187,406,0
519,472,472,196,406,1
520,3517,3517,187,406,1
521,4794,4794,168,406,1
522,3003,3003,196,406,1
523,80,80,183,406,1
524,2919,2919,173,406,1
525,4041,4041,194,406,1
526,4869,4869,150,406,0
527,3616,3616,194,406,1
528,4780,4780,135,406,1
529,4305,4305,189,406,1
530,148,148,185,406,1
531,1478,1478,161,406,1
532,4412,4412,208,404,1
533,1649,1649,181,404,1
534,4258,4258,184,403,0
535,2332,2332,199,403,0
536,5565,5565,147,403,1
537,4080,4080,191,403,0
538,3758,3758,167,403,1
539,577,577,197,403,1
540,2134,2134,191,406,1
541,1553,1553,180,406,1
542,1412,1412,176,406,1
543,4644,4644,162,406,1
544,4884,4884,155,406,1
545,4236,4236,184,406,0
546,3346,3346,186,406,1
547,2666,2666,186,406,1
548,1475,1475,172,406,1
549,2226,2226,179,406,1
550,152,152,182,406,1
551,2700,2700,152,406,1
552,733,733,189,406,1
553,2659,2659,179,406,0
554,1911,1911,193,406,0
555,3836,3836,177,406,0
556,4040,4040,182,406,1
557,2730,2730,174,406,1
558,741,741,187,406,0
559,2773,2773,209,406,1
560,4611,4611,170,406,0
561,761,761,192,406,1
562,5582,5582,147,406,1
563,4879,4879,155,406,1
564,3959,3959,167,406,1
565,743,743,196,405,0
566,3846,3846,195,405,1
567,2170,2170,170,405,0
568,2859,2859,192,405,1
569,752,752,178,405,1
570,2589,2589,179,405,1
571,946,946,172,405,1
572,5104,5104,131,405,1
573,3172,3172,168,405,1
574,4530,4530,160,405,1
575,1545,1545,179,405,1
576,1150,1150,189,406,0
577,4394,4394,190,406,1
578,383,383,177,406,1
579,908,908,182,406,1
580,4905,4905,136,406,1
581,2118,2118,186,406,1
582,5322,5322,140,406,1
583,5029,5029,167,406,1
584,100,100,189,406,1
585,559,559,202,406,1
586,206,206,205,406,1
587,3548,3548,205,406,1
588,1900,1900,181,406,1
589,4500,4500,191,406,1
590,1966,1966,199,406,1
591,142,142,178,406,1
592,4196,4196,159,406,1
593,4608,4608,180,406,1
594,522,522,167,406,1
595,2354,2354,193,406,1
596,2990,2990,186,406,1
597,1211,1211,191,406,1
598,5444,5444,155,406,1
599,5494,5494,157,406,1
600,1189,1189,184,406,1
601,4388,4388,201,406,1
602,2632,2632,206,406,1
603,1573,1573,167,405,1
604,4263,4263,188,404,1
605,194,194,182,404,1
606,524,524,181,404,1
607,3271,3271,193,404,1
608,2200,2200,173,404,1
609,3385,3385,184,404,1
610,1540,1540,162,404,1
611,2329,2329,195,404,1
612,4294967295,65535,65535,406,0
613,4294967295,65535,65535,406,0
614,4294967295,65535,65535,406,0
615,4294967295,65535,65535,406,0
616,4294967295,65535,65535,406,0
617,4294967295,65535,65535,406,0
618,4294967295,65535,65535,406,0
619,4294967295,65535,65535,406,0
620,4294967295,65535,65535,406,0
621,4294967295,65535,65535,406,0
622,4294967295,65535,65535,406,0
623,4294967295,65535,65535,406,0
624,4294967295,65535,65535,406,0
625,4294967295,65535,65535,406,0
626,4294967295,65535,65535,406,0
627,4294967295,65535,65535,406,0
628,4294967295,65535,65535,406,0
629,4294967295,65535,65535,406,0
630,4294967295,65535,65535,406,0
631,4294967295,65535,65535,406,0
632,4294967295,65535,65535,406,0
633,4294967295,65535,65535,406,0
634,4294967295,65535,65535,406,0
635,4294967295,65535,65535,406,0
636,4294967295,65535,65535,406,0
637,4294967295,65535,65535,406,0
638,4294967295,65535,65535,406,0
639,4294967295,65535,65535,406,0
640,4294967295,65535,65535,406,0
641,4294967295,65535,65535,406,0
642,4294967295,65535,65535,406,0
643,4294967295,65535,65535,406,0
644,4294967295,65535,65535,406,0
645,4294967295,65535,65535,406,0
646,4294967295,65535,65535,406,0
647,4294967295,65535,65535,406,0
648,4294967295,65535,65535,430,0
649,4294967295,65535,65535,430,0
650,4294967295,65535,65535,430,0
651,4294967295,65535,65535,430,0
652,4294967295,65535,65535,430,0
653,4294967295,65535,65535,430,0
654,4294967295,65535,65535,430,0
655,4294967295,65535,65535,430,0
656,4294967295,65535,65535,430,0
657,4294967295,65535,65535,430,0
658,4294967295,65535,65535,430,0
659,4294967295,65535,65535,430,0
660,4294967295,65535,65535,430,0
661,4294967295,65535,65535,430,0
662,4294967295,65535,65535,430,0
663,4294967295,65535,65535,430,0
664,4294967295,65535,65535,430,0
665,4294967295,65535,65535,430,0
666,4294967295,65535,65535,430,0
667,4294967295,65535,65535,430,0
668,4294967295,65535,65535,430,0
669,4294967295,65535,65535,430,0
670,4294967295,65535,65535,430,0
671,4294967295,65535,65535,425,0
672,4294967295,65535,65535,389,0
673,4294967295,65535,65535,337,0
674,4294967295,65535,65535,299,0
675,4294967295,65535,65535,264,0
676,4294967295,65535,65535,244,0
677,4294967295,65535,65535,235,0
678,4294967295,65535,65535,227,0
679,4294967295,65535,65535,226,0
680,4294967295,65535,65535,226,0
681,4294967295,65535,65535,226,0
682,4294967295,65535,65535,225,0
683,4294967295,65535,65535,225,0
684,4542,4542,177,405,1
685,1030,1030,211,405,0
686,4628,4628,174,405,1
687,4389,4389,198,405,1
688,3285,3285,186,405,0
689,3653,3653,215,405,1
690,835,835,167,405,1
691,4009,4009,166,405,1
692,3169,3169,203,405,1
693,3752,3752,185,405,0
694,3709,3709,198,405,1
695,415,415,194,405,1
696,233,233,225,405,1
697,2848,2848,181,405,1
698,2986,2986,195,405,0
699,1873,1873,161,405,1
700,1991,1991,170,405,0
701,348,348,163,405,1
702,4484,4484,175,405,1
703,1778,1778,190,405,1
704,5561,5561,155,405,0
705,371,371,161,405,1
706,1135,1135,171,405,1
707,8,8,189,405,1
708,5209,5209,164,402,1
709,3923,3923,197,401,1
710,1007,1007,206,401,1
711,1574,1574,183,401,1
712,682,682,178,399,1
713,1184,1184,173,399,1
714,4382,4382,190,399,1
715,525,525,203,399,1
716,5243,5243,153,399,1
717,3990,3990,182,399,0
718,2370,2370,177,399,1
719,694,694,201,399,1
720,4651,4651,140,1179,1
721,4982,4982,173,1179,1
722,4504,4504,160,1179,1
723,2127,2127,189,1179,1
724,4226,4226,182,1179,1
725,4428,4428,167,1179,1
726,3272,3272,155,1179,1
727,1742,1742,203,1179,1
728,874,874,205,1179,1
729,3504,3504,198,1179,1
730,3699,3699,172,1179,1
731,680,680,182,1179,1
732,3136,3136,191,1179,1
733,2432,2432,197,1179,1
734,2670,2670,216,1179,1
735,936,936,176,1179,1
736,4875,4875,162,1179,1
737,4691,4691,169,1179,1
738,2465,2465,156,1179,0
739,1795,1795,196,1179,1
740,440,440,175,1179,1
741,3545,3545,171,1179,1
742,1061,1061,193,1178,1
743,692,692,176,1158,1
744,3569,3569,189,921,1
745,3539,3539,207,666,1
746,1683,1683,174,484,1
747,4294967295,65535,65535,363,0
748,4294967295,65535,65535,287,0
749,4294967295,65535,65535,245,0
750,4294967295,65535,65535,226,0
751,4294967295,65535,65535,221,0
752,4294967295,65535,65535,217,0
753,4294967295,65535,65535,215,0
754,4294967295,65535,65535,214,0
755,4294967295,65535,65535,213,0
756,4707,4707,174,718,1
757,5320,5320,144,718,1
758,563,563,178,718,1
759,938,938,179,718,0
760,2558,2558,179,718,1
761,575,575,194,718,1
762,4902,4902,148,718,1
763,164,164,178,718,1
764,528,528,180,718,1
765,3482,3482,198,718,1
766,138,138,204,718,1
767,2400,2400,179,718,1
768,1773,1773,190,718,1
769,5469,5469,158,718,0
770,286,286,188,718,1
771,5053,5053,151,718,0
772,4962,4962,153,718,1
773,4919,4919,145,718,0
774,143,143,204,718,1
775,239,239,175,718,1
776,2167,2167,190,718,1
777,3768,3768,178,718,1
778,2469,2469,191,717,1
779,966,966,207,706,1
780,2547,2547,215,595,1
781,4185,4185,185,462,1
782,3419,3419,190,368,0
783,1614,1614,176,303,1
784,3,3,204,258,1
785,4294967295,65535,65535,234,0
786,4294967295,65535,65535,222,0
787,4294967295,65535,65535,217,0
788,4294967295,65535,65535,215,0
789,4294967295,65535,65535,213,0
790,4294967295,65535,65535,213,0
791,4294967295,65535,65535,213,0
792,4716,4716,150,406,1
793,2686,2686,162,406,1
794,4524,4524,181,406,1
795,3175,3175,191,406,1
796,3836,3836,178,406,1
797,1333,1333,157,406,1
798,1060,1060,213,406,1
799,4371,4371,179,406,1
800,892,892,215,406,1
801,4503,4503,173,406,1
802,4631,4631,198,406,1
803,1391,1391,182,406,1
804,2774,2774,199,406,1
805,1003,1003,195,406,1
806,3743,3743,180,406,1
807,2986,2986,196,406,1
808,718,718,183,406,1
809,4950,4950,138,406,1
810,1796,1796,181,406,1
811,3550,3550,170,406,1
812,1485,1485,184,406,1
813,149,149,200,406,1
814,5619,5619,149,406,1
815,301,301,160,406,1
816,3097,3097,174,406,0
817,1731,1731,164,406,1
818,4311,4311,181,406,1
819,2163,2163,162,406,1
820,2141,2141,167,406,1
821,724,724,188,406,1
822,3188,3188,192,406,1
823,2505,2505,196,406,1
824,3826,3826,177,406,0
825,1050,1050,188,406,1
826,1975,1975,169,406,0
827,2360,2360,182,406,1
828,4294967295,65535,65535,600,0
829,4294967295,65535,65535,600,0
830,4294967295,65535,65535,600,0
831,4294967295,65535,65535,600,0
832,4294967295,65535,65535,600,0
833,4294967295,65535,65535,600,0
834,4294967295,65535,65535,600,0
835,4294967295,65535,65535,600,0
836,4294967295,65535,65535,600,0
837,4294967295,65535,65535,600,0
838,4294967295,65535,65535,600,0
839,4294967295,65535,65535,600,0
840,4294967295,65535,65535,600,0
841,4294967295,65535,65535,600,0
842,4294967295,65535,65535,600,0
843,4294967295,65535,65535,600,0
844,4294967295,65535,65535,600,0
845,4294967295,65535,65535,600,0
846,4294967295,65535,65535,600,0
847,4294967295,65535,65535,600,0
848,4294967295,65535,65535,600,0
849,4294967295,65535,65535,600,0
850,4294967295,65535,65535,600,0
851,4294967295,65535,65535,589,0
852,4294967295,65535,65535,502,0
853,4294967295,65535,65535,402,0
854,4294967295,65535,65535,332,0
855,4294967295,65535,65535,265,0
856,4294967295,65535,65535,242,0
857,4294967295,65535,65535,224,0
858,4294967295,65535,65535,217,0
859,4294967295,65535,65535,215,0
860,4294967295,65535,65535,214,0
861,4294967295,65535,65535,214,0
862,4294967295,65535,65535,214,0
