Loop,Nand Write,Host Write,WAF
100,5364,5364,1.000000
200,5464,5464,1.000000
300,5564,5564,1.000000
400,5664,5664,1.000000
500,5764,5764,1.000000
600,5864,5864,1.000000
700,5964,5964,1.000000
800,6064,6064,1.000000
900,6164,6164,1.000000
1000,6264,6264,1.000000
1100,6364,6364,1.000000
1200,6464,6464,1.000000
1300,6564,6564,1.000000
1400,6664,6664,1.000000
1500,6764,6764,1.000000
1600,6864,6864,1.000000
1700,6964,6964,1.000000
1800,7064,7064,1.000000
1900,7164,7164,1.000000
2000,7264,7264,1.000000
2100,7364,7364,1.000000
2200,7464,7464,1.000000
2300,7564,7564,1.000000
2400,7664,7664,1.000000
2500,7764,7764,1.000000
2600,7864,7864,1.000000
2700,7964,7964,1.000000
2800,8064,8064,1.000000
2900,8164,8164,1.000000
3000,8264,8264,1.000000
3100,8364,8364,1.000000
3200,8464,8464,1.000000
3300,8564,8564,1.000000
3400,8664,8664,1.000000
3500,8764,8764,1.000000
3600,8864,8864,1.000000
3700,8964,8964,1.000000
3800,9064,9064,1.000000
3900,9164,9164,1.000000
4000,9264,9264,1.000000
4100,9364,9364,1.000000
4200,9464,9464,1.000000
4300,9564,9564,1.000000
4400,9664,9664,1.000000
4500,9764,9764,1.000000
4600,9864,9864,1.000000
4700,9964,9964,1.000000
4800,10064,10064,1.000000
4900,10164,10164,1.000000
5000,10264,10264,1.000000
5100,10364,10364,1.000000
5200,10464,10464,1.000000
5300,10564,10564,1.000000
5400,10664,10664,1.000000
5500,10764,10764,1.000000
5600,10864,10864,1.000000
5700,10964,10964,1.000000
5800,11064,11064,1.000000
5900,11164,11164,1.000000
6000,11264,11264,1.000000
6100,11364,11364,1.000000
6200,11464,11464,1.000000
6300,11564,11564,1.000000
6400,11664,11664,1.000000
6500,11764,11764,1.000000
6600,11864,11864,1.000000
6700,11964,11964,1.000000
6800,12064,12064,1.000000
6900,12164,12164,1.000000
7000,12264,12264,1.000000
7100,12364,12364,1.000000
7200,12464,12464,1.000000
7300,12564,12564,1.000000
7400,12664,12664,1.000000
7500,12764,12764,1.000000
7600,12864,12864,1.000000
7700,12964,12964,1.000000
7800,13064,13064,1.000000
7900,13164,13164,1.000000
8000,13264,13264,1.000000
8100,13364,13364,1.000000
8200,13464,13464,1.000000
8300,13564,13564,1.000000
8400,13664,13664,1.000000
8500,13764,13764,1.000000
8600,13864,13864,1.000000
8700,13964,13964,1.000000
8800,14064,14064,1.000000
8900,14164,14164,1.000000
9000,14264,14264,1.000000
9100,14364,14364,1.000000
9200,14464,14464,1.000000
9300,14564,14564,1.000000
9400,14664,14664,1.000000
9500,14764,14764,1.000000
9600,14864,14864,1.000000
9700,14964,14964,1.000000
9800,15064,15064,1.000000
9900,15164,15164,1.000000
9999,15263,15263,1.000000
