,WAF:,1.049938,,Total Valid Pages:,5607

VB No,Valid Count,Erase Count
81,400,400,4,9,1
82,455,455,4,9,1
83,2045,2045,4,9,1
84,2229,2229,1,15,1
85,4430,4430,2,15,1
86,1894,1894,1,15,1
87,2672,2672,3,15,1
88,1024,1024,1,15,1
89,1148,1148,2,15,1
90,809,809,3,15,1
91,4572,4572,3,15,1
92,1581,1581,5,15,1
93,371,371,6,15,1
94,2788,2788,2,15,1
95,1969,1969,5,15,1
96,4256,4256,1,10,1
97,4258,4258,1,10,1
98,61,61,1,10,1
99,2916,2916,1,10,1
100,1393,1393,1,10,1
101,3969,3969,3,10,0
102,4853,4853,3,10,1
103,2539,2539,3,10,1
104,3754,3754,4,10,1
105,2933,2933,4,10,1
106,1821,1821,4,10,1
107,4481,4481,3,10,1
108,4689,4689,3,13,1
109,298,298,4,13,1
110,3486,3486,4,13,1
111,1449,1449,2,13,1
112,4067,4067,4,13,1
113,2804,2804,2,13,1
114,1651,1651,2,13,1
115,270,270,2,13,1
116,1210,1210,2,13,1
117,3051,3051,1,13,1
118,4648,4648,1,13,1
119,4652,4652,1,13,1
120,2948,2948,3,9,1
121,2094,2094,3,9,1
122,86,86,2,9,1
123,2691,2691,2,9,1
124,4992,4992,2,9,1
125,3468,3468,4,9,1
126,5105,5105,1,9,1
127,421,421,3,9,1
128,2400,2400,2,9,1
129,169,169,1,9,1
130,3349,3349,3,9,1
131,4916,4916,2,9,1
132,1557,1557,2,12,1
133,5186,5186,2,12,1
134,974,974,3,12,1
135,4519,4519,4,12,1
136,3886,3886,2,12,1
137,2732,2732,3,12,1
138,5115,5115,2,12,1
139,4906,4906,2,12,1
140,1087,1087,2,12,1
141,1275,1275,1,12,0
142,5037,5037,1,12,1
143,433,433,1,12,1
144,4168,4168,2,12,1
145,1431,1431,2,12,1
146,2358,2358,4,12,1
147,3362,3362,2,12,1
148,4253,4253,3,12,1
149,2057,2057,3,12,1
150,5472,5472,2,12,1
151,1812,1812,3,12,1
152,1904,1904,2,12,1
153,5278,5278,3,12,1
154,2790,2790,2,12,1
155,5297,5297,2,12,1
156,1805,1805,3,12,1
157,2966,2966,2,12,1
158,3098,3098,2,12,1
159,5417,5417,3,12,1
160,2184,2184,6,12,1
161,5573,5573,8,12,1
162,4875,4875,2,12,1
163,1793,1793,6,12,1
164,2549,2549,4,12,1
165,2434,2434,2,12,1
166,2779,2779,1,12,1
167,5298,5298,2,12,1
168,4841,4841,3,13,1
169,612,612,2,13,1
170,2406,2406,2,13,1
171,1286,1286,3,13,1
172,3364,3364,2,13,0
173,4504,4504,4,13,1
174,1536,1536,3,13,1
175,1658,1658,4,13,1
176,4987,4987,3,13,1
177,4529,4529,3,13,1
178,2014,2014,4,13,1
179,4255,4255,3,13,1
180,2380,2380,2,11,1
181,1350,1350,2,11,1
182,602,602,3,11,0
183,886,886,3,11,1
184,3357,3357,2,11,1
185,5553,5553,3,11,1
186,2767,2767,3,11,1
187,4374,4374,2,11,1
188,28,28,6,11,1
189,2986,2986,2,11,1
190,1076,1076,3,11,1
191,5421,5421,1,11,1
192,5486,5486,1,13,1
193,4286,4286,1,13,1
194,3348,3348,2,13,1
195,3498,3498,2,13,1
196,4647,4647,2,13,1
197,637,637,3,13,1
198,4958,4958,4,13,1
199,4644,4644,6,13,1
200,3496,3496,2,13,1
201,1262,1262,2,13,1
202,2851,2851,2,13,1
203,2319,2319,1,13,1
204,3367,3367,3,10,1
205,1251,1251,3,10,1
206,715,715,2,10,1
207,1444,1444,4,10,1
208,1388,1388,3,10,1
209,3094,3094,2,10,1
210,3006,3006,1,10,1
211,3547,3547,1,10,1
212,2618,2618,3,10,1
213,1247,1247,3,10,1
214,17,17,4,10,1
215,4749,4749,4,10,1
216,851,851,2,10,1
217,1945,1945,1,10,1
218,3344,3344,1,10,1
219,3345,3345,1,10,0
220,5251,5251,1,10,1
221,5252,5252,1,10,1
222,3654,3654,1,10,1
223,323,323,2,10,1
224,4994,4994,1,10,1
225,4999,4999,1,10,1
226,5302,5302,2,10,1
227,462,462,2,10,1
228,1368,1368,2,11,1
229,1927,1927,3,11,1
230,119,119,3,11,1
231,1408,1408,3,11,1
232,1435,1435,4,11,1
233,3622,3622,2,11,1
234,2885,2885,3,11,1
235,1531,1531,4,11,1
236,2032,2032,2,11,1
237,2053,2053,4,11,1
238,3123,3123,3,11,1
239,1048,1048,6,11,1
240,39,39,2,9,1
241,1543,1543,1,9,1
242,1545,1545,1,9,1
243,2055,2055,2,9,0
244,4847,4847,8,9,1
245,580,580,2,9,1
246,5572,5572,6,9,1
247,2821,2821,6,9,1
248,3371,3371,2,9,1
249,2954,2954,2,9,1
250,5459,5459,1,9,1
251,2309,2309,3,9,1
252,1236,1236,3,9,1
253,743,743,4,9,1
254,686,686,3,9,1
255,69,69,2,9,1
256,2908,2908,2,9,1
257,552,552,2,9,1
258,2292,2292,3,9,1
259,2786,2786,3,9,1
260,3110,3110,2,9,0
261,1890,1890,5,9,1
262,1617,1617,3,9,1
263,5308,5308,2,9,1
264,3386,3386,2,12,1
265,1060,1060,1,12,1
266,381,381,1,12,0
267,615,615,1,12,1
268,4175,4175,3,12,1
269,679,679,2,12,1
270,2861,2861,2,12,1
271,2515,2515,2,12,1
272,4400,4400,4,12,1
273,4573,4573,2,12,1
274,1036,1036,3,12,1
275,1663,1663,1,12,1
276,2945,2945,5,9,1
277,1615,1615,3,9,1
278,4150,4150,6,9,1
279,930,930,3,9,1
280,1989,1989,4,9,1
281,5453,5453,2,9,1
282,1971,1971,2,9,1
283,4036,4036,2,9,1
284,273,273,2,9,1
285,519,519,1,9,1
286,1984,1984,3,9,1
287,4827,4827,3,9,1
288,241,241,3,8,1
289,875,875,4,8,1
290,2170,2170,3,8,0
291,3114,3114,3,8,1
292,4917,4917,2,8,1
293,4087,4087,4,8,1
294,4100,4100,3,8,1
295,1564,1564,1,8,1
296,3920,3920,2,8,1
297,876,876,2,8,1
298,947,947,3,8,1
299,3709,3709,3,8,1
300,4838,4838,2,10,1
301,2957,2957,2,10,1
302,1682,1682,2,10,1
303,1872,1872,2,10,1
304,3862,3862,2,10,1
305,2660,2660,3,10,0
306,4072,4072,1,10,1
307,4073,4073,1,10,1
308,426,426,1,10,1
309,427,427,1,10,1
310,4796,4796,3,10,1
311,1084,1084,2,10,1
312,1072,1072,3,12,1
313,5535,5535,4,12,1
314,5204,5204,2,12,1
315,1313,1313,5,12,1
316,4790,4790,3,12,1
317,1891,1891,2,12,1
318,4119,4119,2,12,1
319,2909,2909,2,12,1
320,4289,4289,7,12,1
321,1141,1141,3,12,1
322,5318,5318,2,12,0
323,4762,4762,1,12,1
324,3670,3670,1,9,1
325,4731,4731,1,9,1
326,1836,1836,1,9,1
327,2331,2331,3,9,1
328,2607,2607,3,9,1
329,892,892,3,9,1
330,2004,2004,2,9,1
331,1079,1079,2,9,1
332,470,470,2,9,1
333,2134,2134,3,9,0
334,4488,4488,3,9,1
335,2598,2598,2,9,1
336,2373,2373,2,12,1
337,1470,1470,4,12,1
338,5189,5189,4,12,1
339,19,19,4,12,1
340,2535,2535,3,12,1
341,5005,5005,1,12,1
342,5007,5007,1,12,1
343,5029,5029,1,12,0
344,4669,4669,1,12,1
345,5042,5042,1,12,1
346,3756,3756,2,12,1
347,1808,1808,4,12,1
348,1484,1484,5,9,1
349,420,420,3,9,1
350,3624,3624,2,9,1
351,2123,2123,4,9,1
352,1097,1097,5,9,1
353,3889,3889,3,9,1
354,3796,3796,4,9,1
355,2244,2244,3,9,1
356,4140,4140,4,9,1
357,3791,3791,1,9,0
358,963,963,1,9,1
359,968,968,1,9,1
360,3225,3225,2,12,1
361,1366,1366,2,12,1
362,4340,4340,2,12,0
363,3111,3111,5,12,1
364,5131,5131,2,12,1
365,3250,3250,1,12,1
366,23,23,1,12,1
367,204,204,1,12,1
368,1655,1655,3,12,1
369,2726,2726,4,12,1
370,1828,1828,2,12,1
371,5491,5491,2,12,1
372,5554,5554,5,12,1
373,3248,3248,3,12,1
374,3775,3775,2,12,1
375,1208,1208,2,12,1
376,2387,2387,2,12,1
377,1425,1425,1,12,0
378,1628,1628,3,12,1
379,2714,2714,3,12,1
380,5605,5605,1,12,1
381,5606,5606,1,12,1
382,334,334,2,12,1
383,664,664,2,12,1
384,3373,3373,3,13,1
385,511,511,4,13,1
386,1597,1597,2,13,1
387,4166,4166,7,13,1
388,2110,2110,2,13,1
389,357,357,3,13,0
390,4115,4115,4,13,1
391,3811,3811,3,13,1
392,2442,2442,2,13,1
393,4654,4654,4,13,1
394,4064,4064,5,13,1
395,1472,1472,3,13,1
396,4722,4722,5,9,1
397,2516,2516,3,9,1
398,133,133,6,9,1
399,1120,1120,5,9,1
400,4070,4070,2,9,1
401,4424,4424,4,9,0
402,1399,1399,3,9,1
403,2399,2399,4,9,1
404,2165,2165,4,9,1
405,5056,5056,5,9,1
406,4539,4539,7,9,1
407,3954,3954,2,9,1
408,3447,3447,3,12,1
409,2831,2831,3,12,1
410,1963,1963,2,12,1
411,2745,2745,5,12,0
412,1909,1909,2,12,1
413,5113,5113,5,12,1
414,4254,4254,2,12,1
415,1427,1427,2,12,1
416,5117,5117,2,12,1
417,3603,3603,6,12,1
418,3601,3601,2,12,1
419,43,43,1,12,1
420,3847,3847,3,7,1
421,2655,2655,2,7,1
422,1691,1691,2,7,1
423,4692,4692,3,7,1
424,4126,4126,5,7,1
425,521,521,2,7,1
426,2791,2791,3,7,1
427,5069,5069,2,7,1
428,5153,5153,3,7,1
429,422,422,1,7,1
430,296,296,3,7,1
431,3284,3284,2,7,1
432,4404,4404,1,11,1
433,4412,4412,1,11,1
434,944,944,1,11,1
435,3924,3924,3,11,1
436,4364,4364,2,11,1
437,2571,2571,2,11,1
438,2542,2542,2,11,1
439,5196,5196,2,11,1
440,4559,4559,3,11,1
441,3900,3900,2,11,0
442,5172,5172,1,11,1
443,5173,5173,1,11,1
444,4984,4984,4,12,1
445,4144,4144,3,12,1
446,774,774,4,12,1
447,3489,3489,2,12,1
448,1598,1598,2,12,1
449,1020,1020,1,12,1
450,4909,4909,1,12,1
451,1625,1625,2,12,1
452,4710,4710,2,12,1
453,2612,2612,3,12,1
454,497,497,6,12,1
455,2178,2178,4,12,1
456,1929,1929,2,11,1
457,609,609,1,11,1
458,5582,5582,2,11,0
459,5328,5328,3,11,1
460,3150,3150,3,11,1
461,524,524,5,11,1
462,4324,4324,3,11,1
463,3136,3136,1,11,1
464,3137,3137,1,11,1
465,1956,1956,2,11,1
466,2481,2481,1,11,1
467,3656,3656,2,11,1
468,3978,3978,5,8,1
469,5423,5423,1,8,1
470,3394,3394,1,8,0
471,2971,2971,4,8,1
472,1719,1719,4,8,1
473,2388,2388,2,8,1
474,1579,1579,5,8,1
475,316,316,2,8,1
476,2711,2711,6,8,1
477,1854,1854,4,8,1
478,2646,2646,5,8,1
479,4887,4887,2,8,1
480,4939,4939,5,13,1
481,3464,3464,4,13,1
482,583,583,3,13,1
483,2221,2221,2,13,1
484,4788,4788,2,13,1
485,2830,2830,2,13,1
486,5265,5265,2,13,1
487,1260,1260,2,13,1
488,1790,1790,3,13,1
489,3927,3927,2,13,1
490,1694,1694,1,13,1
491,3102,3102,2,13,1
492,1885,1885,1,6,1
493,1886,1886,1,6,1
494,2771,2771,1,6,1
495,3531,3531,3,6,1
496,3297,3297,4,6,1
497,4748,4748,2,6,1
498,2187,2187,3,6,1
499,2357,2357,2,6,1
500,4650,4650,2,6,1
501,3403,3403,2,6,1
502,4517,4517,6,6,1
503,2973,2973,4,6,0
504,4831,4831,3,11,1
505,859,859,3,11,1
506,4828,4828,3,11,1
507,1309,1309,2,11,1
508,1561,1561,1,11,1
509,1921,1921,2,11,1
510,2097,2097,4,11,1
511,314,314,2,11,1
512,2147,2147,4,11,1
513,5091,5091,2,11,1
514,4039,4039,2,11,1
515,654,654,3,11,1
516,2912,2912,4,9,1
517,258,258,4,9,1
518,5132,5132,2,9,1
519,2695,2695,3,9,0
520,4558,4558,2,9,1
521,5409,5409,2,9,1
522,3300,3300,3,9,1
523,3593,3593,4,9,1
524,1755,1755,3,9,1
525,3991,3991,2,9,1
526,1137,1137,3,9,1
527,5294,5294,2,9,1
528,1205,1205,4,10,1
529,2644,2644,2,10,1
530,271,271,3,10,1
531,722,722,5,10,1
532,2507,2507,4,10,1
533,3031,3031,6,10,1
534,3428,3428,3,10,1
535,4351,4351,2,10,1
536,3490,3490,2,10,1
537,2168,2168,6,10,1
538,2346,2346,5,10,1
539,555,555,3,10,1
540,379,379,2,11,1
541,3863,3863,5,11,1
542,1775,1775,3,11,1
543,3113,3113,4,11,1
544,2772,2772,1,11,1
545,699,699,1,11,1
546,2769,2769,1,11,1
547,3282,3282,3,11,1
548,4368,4368,2,11,1
549,5253,5253,3,11,1
550,4316,4316,2,11,1
551,2009,2009,2,11,1
552,5181,5181,1,11,1
553,5465,5465,4,11,1
554,5482,5482,4,11,1
555,1053,1053,3,11,1
556,1443,1443,4,11,0
557,3902,3902,5,11,1
558,104,104,4,11,1
559,4066,4066,2,11,0
560,2892,2892,2,11,1
561,3109,3109,6,11,1
562,4441,4441,2,11,1
563,4850,4850,1,11,1
564,1839,1839,2,10,1
565,235,235,2,10,0
566,3381,3381,2,10,1
567,4975,4975,1,10,1
568,5346,5346,1,10,1
569,3987,3987,4,10,1
570,2471,2471,4,10,1
571,1265,1265,2,10,1
572,3023,3023,3,10,1
573,1090,1090,2,10,1
574,5035,5035,4,10,1
575,2365,2365,3,10,1
576,4630,4630,1,8,1
577,5144,5144,4,8,1
578,1856,1856,3,8,1
579,5133,5133,2,8,1
580,616,616,3,8,1
581,3543,3543,3,8,1
582,2453,2453,4,8,0
583,3835,3835,3,8,1
584,269,269,2,8,1
585,617,617,3,8,1
586,4212,4212,3,8,1
587,1498,1498,4,8,1
588,2378,2378,5,10,1
589,507,507,4,10,1
590,372,372,1,10,1
591,374,374,1,10,1
592,1904,1904,1,10,0
593,1751,1751,3,10,1
594,835,835,3,10,1
595,1583,1583,3,10,1
596,4462,4462,5,10,1
597,4502,4502,4,10,1
598,1787,1787,3,10,1
599,5304,5304,5,10,1
600,1174,1174,3,12,1
601,2730,2730,5,12,1
602,3106,3106,3,12,1
603,3151,3151,2,12,0
604,4318,4318,3,12,1
605,3420,3420,2,12,1
606,764,764,5,12,1
607,1902,1902,4,12,1
608,949,949,3,12,1
609,5218,5218,3,12,1
610,4989,4989,5,12,1
611,3439,3439,2,12,1
612,3245,3245,1,9,1
613,1330,1330,2,9,1
614,5221,5221,2,9,1
615,4095,4095,2,9,1
616,4460,4460,2,9,1
617,5547,5547,2,9,1
618,4993,4993,2,9,1
619,4856,4856,1,9,1
620,4857,4857,1,9,1
621,4858,4858,1,9,1
622,4859,4859,1,9,1
623,3178,3178,1,9,1
624,4759,4759,4,13,1
625,5236,5236,2,13,1
626,1919,1919,1,13,1
627,329,329,1,13,1
628,4176,4176,2,13,1
629,3451,3451,2,13,1
630,1214,1214,3,13,1
631,4971,4971,3,13,1
632,3393,3393,2,13,0
633,3818,3818,2,13,1
634,1464,1464,1,13,1
635,1933,1933,2,13,1
636,3012,3012,3,13,1
637,2350,2350,2,13,1
638,2806,2806,4,13,1
639,5022,5022,2,13,1
640,391,391,1,13,1
641,2843,2843,1,13,1
642,3164,3164,1,13,1
643,742,742,2,13,1
644,4727,4727,5,13,1
645,4535,4535,6,13,1
646,2190,2190,2,13,1
647,887,887,3,13,1
648,1460,1460,2,11,1
649,5432,5432,4,11,1
650,1067,1067,5,11,1
651,121,121,1,11,1
652,4834,4834,2,11,1
653,2279,2279,2,11,1
654,2322,2322,3,11,1
655,138,138,2,11,1
656,1028,1028,2,11,1
657,244,244,3,11,1
658,2326,2326,3,11,1
659,5560,5560,3,11,1
660,1396,1396,2,10,1
661,3042,3042,2,10,1
662,1922,1922,2,10,1
663,183,183,2,10,1
664,1923,1923,5,10,1
665,4655,4655,6,10,1
666,4445,4445,2,10,1
667,724,724,1,10,1
668,1522,1522,2,10,1
669,736,736,1,10,1
670,738,738,1,10,0
671,740,740,1,10,1
672,4734,4734,1,10,1
673,2247,2247,2,10,1
674,4350,4350,3,10,1
675,4296,4296,3,10,1
676,2724,2724,1,10,1
677,5322,5322,3,10,1
678,4867,4867,5,10,1
679,4599,4599,2,10,1
680,4459,4459,3,10,1
681,2421,2421,4,10,1
682,54,54,3,10,1
683,3611,3611,3,10,1
684,976,976,3,8,1
685,2366,2366,3,8,1
686,756,756,2,8,1
687,1788,1788,3,8,1
688,5258,5258,3,8,1
689,2037,2037,3,8,1
690,3691,3691,2,8,1
691,3047,3047,2,8,1
692,2169,2169,2,8,1
693,5366,5366,1,8,0
694,5368,5368,1,8,1
695,200,200,3,8,1
696,4483,4483,2,14,1
697,3501,3501,1,14,1
698,2823,2823,1,14,1
699,2825,2825,1,14,1
700,3710,3710,1,14,1
701,2114,2114,1,14,1
702,2280,2280,2,14,1
703,4062,4062,2,14,1
704,2586,2586,2,14,1
705,428,428,2,14,1
706,1101,1101,2,14,1
707,750,750,2,14,1
708,4880,4880,3,12,1
709,1271,1271,5,12,1
710,4571,4571,2,12,1
711,1738,1738,2,12,1
712,4103,4103,3,12,1
713,3575,3575,4,12,1
714,728,728,2,12,1
715,3824,3824,2,12,1
716,3218,3218,5,12,1
717,5387,5387,4,12,1
718,2674,2674,3,12,1
719,4030,4030,2,12,1
720,2323,2323,1,14,1
721,2101,2101,1,14,1
722,946,946,2,14,1
723,4685,4685,2,14,1
724,2077,2077,2,14,1
725,2394,2394,2,14,1
726,4116,4116,4,14,1
727,3184,3184,1,14,1
728,4215,4215,2,14,1
729,3623,3623,3,14,1
730,4476,4476,2,14,1
731,2085,2085,2,14,0
732,2984,2984,2,10,1
733,917,917,1,10,1
734,3504,3504,3,10,1
735,4237,4237,2,10,1
736,1760,1760,2,10,1
737,4869,4869,3,10,1
738,5317,5317,4,10,1
739,3477,3477,3,10,1
740,588,588,2,10,1
741,164,164,2,10,1
742,4557,4557,1,10,1
743,582,582,2,10,1
744,2314,2314,4,10,1
745,2960,2960,3,10,1
746,822,822,2,10,0
747,989,989,2,10,1
748,4738,4738,2,10,1
749,4505,4505,3,10,1
750,1476,1476,2,10,1
751,5439,5439,4,10,1
752,1926,1926,4,10,1
753,3930,3930,2,10,1
754,2467,2467,1,10,1
755,2470,2470,1,10,1
756,5223,5223,4,10,1
757,2194,2194,2,10,1
758,1685,1685,6,10,1
759,2139,2139,2,10,1
760,4724,4724,2,10,1
761,5587,5587,4,10,1
762,5010,5010,2,10,1
763,4096,4096,6,10,0
764,4512,4512,5,10,1
765,5246,5246,2,10,1
766,5418,5418,3,10,1
767,5125,5125,3,10,1
768,5377,5377,2,11,1
769,530,530,1,11,1
770,5464,5464,2,11,1
771,5028,5028,2,11,1
772,2959,2959,4,11,1
773,4545,4545,2,11,1
774,4593,4593,3,11,1
775,4586,4586,2,11,1
776,985,985,2,11,1
777,1466,1466,3,11,1
778,5081,5081,3,11,1
779,4637,4637,1,11,1
780,2764,2764,1,14,1
781,2241,2241,1,14,1
782,2243,2243,1,14,1
783,1496,1496,1,14,1
784,2872,2872,2,14,1
785,879,879,2,14,1
786,5545,5545,3,14,1
787,3867,3867,4,14,1
788,1385,1385,4,14,1
789,2455,2455,2,14,1
790,3091,3091,2,14,1
791,3048,3048,3,14,1
792,5566,5566,3,12,1
793,1559,1559,4,12,1
794,1588,1588,2,12,1
