Loop,Nand Write,Host Write,WAF
0,11250,11250,1.000000
1,16875,16875,1.000000
2,22500,22500,1.000000
3,28125,28125,1.000000
4,33750,33750,1.000000
5,39375,39375,1.000000
6,45000,45000,1.000000
7,50625,50625,1.000000
8,56250,56250,1.000000
9,61875,61875,1.000000
10,67500,67500,1.000000
11,73125,73125,1.000000
12,78750,78750,1.000000
13,84375,84375,1.000000
14,90000,90000,1.000000
15,95625,95625,1.000000
16,101250,101250,1.000000
17,106875,106875,1.000000
18,112500,112500,1.000000
19,118125,118125,1.000000
20,123750,123750,1.000000
21,129375,129375,1.000000
22,135000,135000,1.000000
23,140625,140625,1.000000
24,146250,146250,1.000000
25,151875,151875,1.000000
26,157500,157500,1.000000
27,163125,163125,1.000000
28,168750,168750,1.000000
29,174375,174375,1.000000
30,180000,180000,1.000000
31,185625,185625,1.000000
32,191250,191250,1.000000
33,196875,196875,1.000000
34,202500,202500,1.000000
35,208125,208125,1.000000
36,213750,213750,1.000000
37,219375,219375,1.000000
38,225000,225000,1.000000
39,230625,230625,1.000000
40,236250,236250,1.000000
41,241875,241875,1.000000
42,247500,247500,1.000000
43,253125,253125,1.000000
44,258750,258750,1.000000
45,264375,264375,1.000000
46,270000,270000,1.000000
47,275625,275625,1.000000
48,281250,281250,1.000000
49,286875,286875,1.000000
50,292500,292500,1.000000
51,298125,298125,1.000000
52,303750,303750,1.000000
53,309375,309375,1.000000
54,315000,315000,1.000000
55,320625,320625,1.000000
56,326250,326250,1.000000
57,331875,331875,1.000000
58,337500,337500,1.000000
59,343125,343125,1.000000
60,348750,348750,1.000000
61,354375,354375,1.000000
62,360000,360000,1.000000
63,365625,365625,1.000000
64,371250,371250,1.000000
65,376875,376875,1.000000
66,382500,382500,1.000000
67,388125,388125,1.000000
68,393750,393750,1.000000
69,399375,399375,1.000000
70,405000,405000,1.000000
71,410625,410625,1.000000
72,416250,416250,1.000000
73,421875,421875,1.000000
74,427500,427500,1.000000
75,433125,433125,1.000000
76,438750,438750,1.000000
77,444375,444375,1.000000
78,450000,450000,1.000000
79,455625,455625,1.000000
80,461250,461250,1.000000
81,466875,466875,1.000000
82,472500,472500,1.000000
83,478125,478125,1.000000
84,483750,483750,1.000000
85,489375,489375,1.000000
86,495000,495000,1.000000
87,500625,500625,1.000000
88,506250,506250,1.000000
89,511875,511875,1.000000
90,517500,517500,1.000000
91,523125,523125,1.000000
92,528750,528750,1.000000
93,534375,534375,1.000000
94,540000,540000,1.000000
95,545625,545625,1.000000
96,551250,551250,1.000000
97,556875,556875,1.000000
98,562500,562500,1.000000
99,568125,568125,1.000000
