Loop,Nand Write,Host Write,WAF
100,4788,4788,1.000000
200,4888,4888,1.000000
300,4988,4988,1.000000
400,5088,5088,1.000000
500,5188,5188,1.000000
600,5288,5288,1.000000
700,5388,5388,1.000000
800,5488,5488,1.000000
900,5588,5588,1.000000
1000,5688,5688,1.000000
1100,5788,5788,1.000000
1200,5897,5888,1.001529
1300,6080,5988,1.015364
1400,6304,6088,1.035480
1500,6522,6188,1.053975
1600,6753,6288,1.073950
1700,6988,6388,1.093926
1800,7219,6488,1.112670
1900,7450,6588,1.130844
2000,7693,6688,1.150269
2100,7916,6788,1.166176
2200,8145,6888,1.182491
2300,8389,6988,1.200487
2400,8611,7088,1.214870
2500,8840,7188,1.229827
2600,9084,7288,1.246432
2700,9295,7388,1.258121
2800,9514,7488,1.270566
2900,9734,7588,1.282815
3000,9954,7688,1.294745
3100,10175,7788,1.306497
3200,10407,7888,1.319346
3300,10627,7988,1.330371
3400,10847,8088,1.341123
3500,11080,8188,1.353200
3600,11308,8288,1.364382
3700,11518,8388,1.373152
3800,11748,8488,1.384072
3900,11971,8588,1.393922
4000,12200,8688,1.404236
4100,12433,8788,1.414770
4200,12655,8888,1.423830
4300,12886,8988,1.433689
4400,13116,9088,1.443222
4500,13339,9188,1.451785
4600,13569,9288,1.460917
4700,13803,9388,1.470281
4800,14023,9488,1.477972
4900,14242,9588,1.485398
5000,14463,9688,1.492878
5100,14683,9788,1.500102
5200,14902,9888,1.507079
5300,15136,9988,1.515419
5400,15366,10088,1.523196
5500,15576,10188,1.528857
5600,15808,10288,1.536547
5700,16036,10388,1.543704
5800,16269,10488,1.551201
5900,16513,10588,1.559596
6000,16734,10688,1.565681
6100,16953,10788,1.571468
6200,17188,10888,1.578619
6300,17416,10988,1.585002
6400,17627,11088,1.589737
6500,17870,11188,1.597247
6600,18089,11288,1.602498
6700,18320,11388,1.608711
6800,18556,11488,1.615251
6900,18784,11588,1.620987
7000,19006,11688,1.626112
7100,19239,11788,1.632083
7200,19458,11888,1.636777
7300,19679,11988,1.641558
7400,19910,12088,1.647088
7500,20130,12188,1.651625
7600,20360,12288,1.656901
7700,20593,12388,1.662335
7800,20816,12488,1.666880
7900,21036,12588,1.671115
8000,21266,12688,1.676072
8100,21488,12788,1.680325
8200,21718,12888,1.685133
8300,21961,12988,1.690868
8400,22182,13088,1.694835
8500,22414,13188,1.699575
8600,22656,13288,1.704997
8700,22876,13388,1.708694
8800,23088,13488,1.711744
8900,23328,13588,1.716809
9000,23537,13688,1.719535
9100,23759,13788,1.723165
9200,23989,13888,1.727319
9300,24210,13988,1.730769
9400,24430,14088,1.734100
9500,24650,14188,1.737384
9600,24872,14288,1.740761
9700,25102,14388,1.744648
9800,25334,14488,1.748620
9900,25543,14588,1.750960
9999,25774,14687,1.754885
