Loop,Nand Write,Host Write,WAF
0,12630,12630,1.000000
1,18945,18945,1.000000
2,25260,25260,1.000000
3,31575,31575,1.000000
4,37890,37890,1.000000
5,44205,44205,1.000000
6,50520,50520,1.000000
7,56835,56835,1.000000
8,63150,63150,1.000000
9,69465,69465,1.000000
10,75780,75780,1.000000
11,82095,82095,1.000000
12,88410,88410,1.000000
13,94725,94725,1.000000
14,101040,101040,1.000000
15,107355,107355,1.000000
16,113670,113670,1.000000
17,119985,119985,1.000000
18,126300,126300,1.000000
19,132615,132615,1.000000
20,138930,138930,1.000000
21,145245,145245,1.000000
22,151560,151560,1.000000
23,157875,157875,1.000000
24,164190,164190,1.000000
25,170505,170505,1.000000
26,176820,176820,1.000000
27,183135,183135,1.000000
28,189450,189450,1.000000
29,195765,195765,1.000000
30,202080,202080,1.000000
31,208395,208395,1.000000
32,214710,214710,1.000000
33,221025,221025,1.000000
34,227340,227340,1.000000
35,233655,233655,1.000000
36,239970,239970,1.000000
37,246285,246285,1.000000
38,252600,252600,1.000000
39,258915,258915,1.000000
40,265230,265230,1.000000
41,271545,271545,1.000000
42,277860,277860,1.000000
43,284175,284175,1.000000
44,290490,290490,1.000000
45,296805,296805,1.000000
46,303120,303120,1.000000
47,309435,309435,1.000000
48,315750,315750,1.000000
49,322065,322065,1.000000
50,328380,328380,1.000000
51,334695,334695,1.000000
52,341010,341010,1.000000
53,347325,347325,1.000000
54,353640,353640,1.000000
55,359955,359955,1.000000
56,366270,366270,1.000000
57,372585,372585,1.000000
58,378900,378900,1.000000
59,385215,385215,1.000000
60,391530,391530,1.000000
61,397845,397845,1.000000
62,404160,404160,1.000000
63,410475,410475,1.000000
64,416790,416790,1.000000
65,423105,423105,1.000000
66,429420,429420,1.000000
67,435735,435735,1.000000
68,442050,442050,1.000000
69,448365,448365,1.000000
70,454680,454680,1.000000
71,460995,460995,1.000000
72,467310,467310,1.000000
73,473625,473625,1.000000
74,479940,479940,1.000000
75,486255,486255,1.000000
76,492570,492570,1.000000
77,498885,498885,1.000000
78,505200,505200,1.000000
79,511515,511515,1.000000
80,517830,517830,1.000000
81,524145,524145,1.000000
82,530460,530460,1.000000
83,536775,536775,1.000000
84,543090,543090,1.000000
85,549405,549405,1.000000
86,555720,555720,1.000000
87,562035,562035,1.000000
88,568350,568350,1.000000
89,574665,574665,1.000000
90,580980,580980,1.000000
91,587295,587295,1.000000
92,593610,593610,1.000000
93,599925,599925,1.000000
94,606240,606240,1.000000
95,612555,612555,1.000000
96,618870,618870,1.000000
97,625185,625185,1.000000
98,631500,631500,1.000000
99,637815,637815,1.000000
