Loop,Nand Write,Host Write,WAF
100,4788,4788,1.000000
200,4888,4888,1.000000
300,4988,4988,1.000000
400,5088,5088,1.000000
500,5188,5188,1.000000
600,5288,5288,1.000000
700,5388,5388,1.000000
800,5488,5488,1.000000
900,5588,5588,1.000000
1000,5688,5688,1.000000
1100,5788,5788,1.000000
1200,5888,5888,1.000000
1300,5988,5988,1.000000
1400,6088,6088,1.000000
1500,6188,6188,1.000000
1600,6288,6288,1.000000
1700,6388,6388,1.000000
1800,6488,6488,1.000000
1900,6588,6588,1.000000
2000,6688,6688,1.000000
2100,6788,6788,1.000000
2200,6888,6888,1.000000
2300,6988,6988,1.000000
2400,7088,7088,1.000000
2500,7188,7188,1.000000
2600,7288,7288,1.000000
2700,7388,7388,1.000000
2800,7488,7488,1.000000
2900,7588,7588,1.000000
3000,7688,7688,1.000000
3100,7788,7788,1.000000
3200,7888,7888,1.000000
3300,7988,7988,1.000000
3400,8088,8088,1.000000
3500,8188,8188,1.000000
3600,8288,8288,1.000000
3700,8388,8388,1.000000
3800,8488,8488,1.000000
3900,8588,8588,1.000000
4000,8688,8688,1.000000
4100,8788,8788,1.000000
4200,8888,8888,1.000000
4300,8988,8988,1.000000
4400,9088,9088,1.000000
4500,9188,9188,1.000000
4600,9288,9288,1.000000
4700,9388,9388,1.000000
4800,9488,9488,1.000000
4900,9588,9588,1.000000
5000,9688,9688,1.000000
5100,9788,9788,1.000000
5200,9888,9888,1.000000
5300,9988,9988,1.000000
5400,10088,10088,1.000000
5500,10188,10188,1.000000
5600,10288,10288,1.000000
5700,10388,10388,1.000000
5800,10488,10488,1.000000
5900,10588,10588,1.000000
6000,10688,10688,1.000000
6100,10788,10788,1.000000
6200,10888,10888,1.000000
6300,10988,10988,1.000000
6400,11088,11088,1.000000
6500,11188,11188,1.000000
6600,11288,11288,1.000000
6700,11388,11388,1.000000
6800,11488,11488,1.000000
6900,11588,11588,1.000000
7000,11688,11688,1.000000
7100,11788,11788,1.000000
7200,11888,11888,1.000000
7300,11988,11988,1.000000
7400,12088,12088,1.000000
7500,12188,12188,1.000000
7600,12288,12288,1.000000
7700,12388,12388,1.000000
7800,12488,12488,1.000000
7900,12588,12588,1.000000
8000,12688,12688,1.000000
8100,12788,12788,1.000000
8200,12888,12888,1.000000
8300,12988,12988,1.000000
8400,13088,13088,1.000000
8500,13188,13188,1.000000
8600,13288,13288,1.000000
8700,13388,13388,1.000000
8800,13488,13488,1.000000
8900,13588,13588,1.000000
9000,13688,13688,1.000000
9100,13788,13788,1.000000
9200,13888,13888,1.000000
9300,13988,13988,1.000000
9400,14088,14088,1.000000
9500,14188,14188,1.000000
9600,14288,14288,1.000000
9700,14388,14388,1.000000
9800,14488,14488,1.000000
9900,14588,14588,1.000000
9999,14687,14687,1.000000
