Loop,Nand Write,Host Write,WAF
100,112500,112500,1.000000
200,168750,168750,1.000000
300,225000,225000,1.000000
400,281250,281250,1.000000
500,337500,337500,1.000000
600,393750,393750,1.000000
700,450000,450000,1.000000
800,506250,506250,1.000000
900,562500,562500,1.000000
1000,618750,618750,1.000000
1100,675000,675000,1.000000
1200,731250,731250,1.000000
1300,787752,787500,1.000320
1400,845154,843750,1.001664
1500,902520,900000,1.002800
1600,959922,956250,1.003840
1700,1017324,1012500,1.004764
1800,1074690,1068750,1.005558
1900,1132092,1125000,1.006304
2000,1189494,1181250,1.006979
2100,1246860,1237500,1.007564
2200,1304262,1293750,1.008125
2300,1361628,1350000,1.008613
2400,1419030,1406250,1.009088
2500,1476396,1462500,1.009502
2600,1533798,1518750,1.009908
2700,1591164,1575000,1.010263
2800,1648566,1631250,1.010615
2900,1705932,1687500,1.010923
3000,1763334,1743750,1.011231
3100,1820700,1800000,1.011500
3200,1878102,1856250,1.011772
3300,1935468,1912500,1.012009
3400,1992870,1968750,1.012251
3500,2050236,2025000,1.012462
3600,2107638,2081250,1.012679
3700,2165004,2137500,1.012867
3800,2222406,2193750,1.013063
3900,2279772,2250000,1.013232
4000,2337174,2306250,1.013409
4100,2394540,2362500,1.013562
4200,2451942,2418750,1.013723
4300,2509308,2475000,1.013862
4400,2566710,2531250,1.014009
4500,2624076,2587500,1.014136
4600,2681478,2643750,1.014271
4700,2738844,2700000,1.014387
4800,2796246,2756250,1.014511
4900,2853612,2812500,1.014618
5000,2911014,2868750,1.014733
5100,2968380,2925000,1.014831
5200,3025782,2981250,1.014937
5300,3083148,3037500,1.015028
5400,3140550,3093750,1.015127
5500,3197916,3150000,1.015211
5600,3255318,3206250,1.015304
5700,3312684,3262500,1.015382
5800,3370086,3318750,1.015468
5900,3427452,3375000,1.015541
6000,3484854,3431250,1.015622
6100,3542220,3487500,1.015690
6200,3599622,3543750,1.015766
6300,3656988,3600000,1.015830
6400,3714390,3656250,1.015902
6500,3771756,3712500,1.015961
6600,3829158,3768750,1.016029
6700,3886524,3825000,1.016085
6800,3943926,3881250,1.016148
6900,4001292,3937500,1.016201
7000,4058694,3993750,1.016261
7100,4116060,4050000,1.016311
7200,4173462,4106250,1.016368
7300,4230828,4162500,1.016415
7400,4288230,4218750,1.016469
7500,4345596,4275000,1.016514
7600,4402998,4331250,1.016565
7700,4460364,4387500,1.016607
7800,4517766,4443750,1.016656
7900,4575132,4500000,1.016696
8000,4632534,4556250,1.016743
8100,4689936,4612500,1.016788
8200,4747302,4668750,1.016825
8300,4804704,4725000,1.016869
8400,4862070,4781250,1.016904
8500,4919472,4837500,1.016945
