Loop,Nand Write,Host Write,WAF
100,63258,63258,1.000000
200,63358,63358,1.000000
300,63458,63458,1.000000
400,63558,63558,1.000000
500,63658,63658,1.000000
600,63758,63758,1.000000
700,63858,63858,1.000000
800,63958,63958,1.000000
900,64058,64058,1.000000
1000,64158,64158,1.000000
1100,64258,64258,1.000000
1200,64358,64358,1.000000
1300,64458,64458,1.000000
1400,64558,64558,1.000000
1500,64658,64658,1.000000
1600,64758,64758,1.000000
1700,64858,64858,1.000000
1800,64958,64958,1.000000
1900,65058,65058,1.000000
2000,65158,65158,1.000000
2100,65258,65258,1.000000
2200,65358,65358,1.000000
2300,65458,65458,1.000000
2400,65558,65558,1.000000
2500,65658,65658,1.000000
2600,65758,65758,1.000000
2700,65858,65858,1.000000
2800,65958,65958,1.000000
2900,66058,66058,1.000000
3000,66158,66158,1.000000
3100,66258,66258,1.000000
3200,66358,66358,1.000000
3300,66458,66458,1.000000
3400,66558,66558,1.000000
3500,66658,66658,1.000000
3600,66758,66758,1.000000
3700,66858,66858,1.000000
3800,66958,66958,1.000000
3900,67058,67058,1.000000
4000,67158,67158,1.000000
4100,67258,67258,1.000000
4200,67358,67358,1.000000
4300,67458,67458,1.000000
4400,67558,67558,1.000000
4500,67658,67658,1.000000
4600,67758,67758,1.000000
4700,67858,67858,1.000000
4800,67958,67958,1.000000
4900,68058,68058,1.000000
5000,68158,68158,1.000000
5100,68258,68258,1.000000
5200,68358,68358,1.000000
5300,68458,68458,1.000000
5400,68558,68558,1.000000
5500,68658,68658,1.000000
5600,68758,68758,1.000000
5700,68858,68858,1.000000
5800,68958,68958,1.000000
5900,69058,69058,1.000000
6000,69158,69158,1.000000
6100,69258,69258,1.000000
6200,69358,69358,1.000000
6300,69458,69458,1.000000
6400,69558,69558,1.000000
6500,69658,69658,1.000000
6600,69758,69758,1.000000
6700,69858,69858,1.000000
6800,69958,69958,1.000000
6900,70058,70058,1.000000
7000,70158,70158,1.000000
7100,70258,70258,1.000000
7200,70358,70358,1.000000
7300,70458,70458,1.000000
7400,70558,70558,1.000000
7500,70658,70658,1.000000
7600,70758,70758,1.000000
7700,70858,70858,1.000000
7800,70958,70958,1.000000
7900,71058,71058,1.000000
8000,71158,71158,1.000000
8100,71258,71258,1.000000
8200,71358,71358,1.000000
8300,71458,71458,1.000000
8400,71558,71558,1.000000
8500,71658,71658,1.000000
8600,71758,71758,1.000000
8700,71858,71858,1.000000
8800,71958,71958,1.000000
8900,72058,72058,1.000000
9000,72158,72158,1.000000
9100,72258,72258,1.000000
9200,72358,72358,1.000000
9300,72458,72458,1.000000
9400,72558,72558,1.000000
9500,72658,72658,1.000000
9600,72758,72758,1.000000
9700,72858,72858,1.000000
9800,72958,72958,1.000000
9900,73058,73058,1.000000
10000,73158,73158,1.000000
10100,73258,73258,1.000000
10200,73358,73358,1.000000
10300,73458,73458,1.000000
10400,73558,73558,1.000000
10500,73658,73658,1.000000
10600,73758,73758,1.000000
10700,73858,73858,1.000000
10800,73958,73958,1.000000
10900,74058,74058,1.000000
11000,74158,74158,1.000000
11100,74258,74258,1.000000
11200,74358,74358,1.000000
11300,74458,74458,1.000000
11400,74558,74558,1.000000
11500,74658,74658,1.000000
11600,74758,74758,1.000000
11700,74858,74858,1.000000
11800,74958,74958,1.000000
11900,75058,75058,1.000000
12000,75158,75158,1.000000
12100,75258,75258,1.000000
12200,75358,75358,1.000000
12300,75458,75458,1.000000
12400,75558,75558,1.000000
12500,75658,75658,1.000000
12600,75758,75758,1.000000
12700,75858,75858,1.000000
12800,75958,75958,1.000000
12900,76058,76058,1.000000
13000,76158,76158,1.000000
13100,76258,76258,1.000000
13200,76358,76358,1.000000
13300,76458,76458,1.000000
13400,76558,76558,1.000000
13500,76658,76658,1.000000
13600,76758,76758,1.000000
13700,76858,76858,1.000000
13800,76958,76958,1.000000
13900,77058,77058,1.000000
14000,77158,77158,1.000000
14100,77258,77258,1.000000
14200,77358,77358,1.000000
14300,77458,77458,1.000000
14400,77558,77558,1.000000
14500,77658,77658,1.000000
14600,77758,77758,1.000000
14700,77858,77858,1.000000
14800,77958,77958,1.000000
14900,78058,78058,1.000000
15000,78158,78158,1.000000
15100,78258,78258,1.000000
15200,78358,78358,1.000000
15300,78458,78458,1.000000
15400,78558,78558,1.000000
15500,78658,78658,1.000000
15600,78758,78758,1.000000
15700,78858,78858,1.000000
15800,78958,78958,1.000000
15900,79058,79058,1.000000
16000,79158,79158,1.000000
16100,79258,79258,1.000000
16200,79358,79358,1.000000
16300,79458,79458,1.000000
16400,79558,79558,1.000000
16500,79658,79658,1.000000
16600,79758,79758,1.000000
16700,79858,79858,1.000000
16800,79958,79958,1.000000
16900,80058,80058,1.000000
17000,80158,80158,1.000000
17100,80258,80258,1.000000
17200,80358,80358,1.000000
17300,80458,80458,1.000000
17400,80558,80558,1.000000
17500,80658,80658,1.000000
17600,80758,80758,1.000000
17700,80858,80858,1.000000
17800,80958,80958,1.000000
17900,81058,81058,1.000000
18000,81158,81158,1.000000
18100,81258,81258,1.000000
18200,81358,81358,1.000000
18300,81458,81458,1.000000
18400,81558,81558,1.000000
18500,81658,81658,1.000000
18600,81758,81758,1.000000
18700,81858,81858,1.000000
18800,81958,81958,1.000000
18900,82058,82058,1.000000
19000,82158,82158,1.000000
19100,82258,82258,1.000000
19200,82358,82358,1.000000
19300,82458,82458,1.000000
19400,82558,82558,1.000000
19500,82658,82658,1.000000
19600,82758,82758,1.000000
19700,82858,82858,1.000000
19800,82958,82958,1.000000
19900,83058,83058,1.000000
20000,83158,83158,1.000000
20100,83258,83258,1.000000
20200,83358,83358,1.000000
20300,83458,83458,1.000000
20400,83558,83558,1.000000
20500,83658,83658,1.000000
20600,83758,83758,1.000000
20700,83858,83858,1.000000
20800,83958,83958,1.000000
20900,84058,84058,1.000000
21000,84158,84158,1.000000
21100,84258,84258,1.000000
21200,84358,84358,1.000000
21300,84458,84458,1.000000
21400,84558,84558,1.000000
21500,84658,84658,1.000000
21600,84758,84758,1.000000
21700,84858,84858,1.000000
21800,84958,84958,1.000000
21900,85058,85058,1.000000
22000,85158,85158,1.000000
22100,85258,85258,1.000000
22200,85358,85358,1.000000
22300,85458,85458,1.000000
22400,85558,85558,1.000000
22500,85658,85658,1.000000
22600,85758,85758,1.000000
22700,85858,85858,1.000000
22800,85958,85958,1.000000
22900,86058,86058,1.000000
23000,86158,86158,1.000000
23100,86258,86258,1.000000
23200,86358,86358,1.000000
23300,86458,86458,1.000000
23400,86558,86558,1.000000
23500,86658,86658,1.000000
23600,86758,86758,1.000000
23700,86858,86858,1.000000
23800,86958,86958,1.000000
23900,87058,87058,1.000000
24000,87158,87158,1.000000
24100,87258,87258,1.000000
24200,87358,87358,1.000000
24300,87458,87458,1.000000
24400,87558,87558,1.000000
24500,87658,87658,1.000000
24600,87758,87758,1.000000
24700,87858,87858,1.000000
24800,87958,87958,1.000000
24900,88058,88058,1.000000
25000,88158,88158,1.000000
25100,88258,88258,1.000000
25200,88358,88358,1.000000
25300,88458,88458,1.000000
25400,88558,88558,1.000000
25500,88658,88658,1.000000
25600,88758,88758,1.000000
25700,88858,88858,1.000000
25800,88958,88958,1.000000
25900,89058,89058,1.000000
26000,89158,89158,1.000000
26100,89258,89258,1.000000
26200,89358,89358,1.000000
26300,89458,89458,1.000000
26400,89558,89558,1.000000
26500,89658,89658,1.000000
26600,89758,89758,1.000000
26700,89858,89858,1.000000
26800,89958,89958,1.000000
26900,90058,90058,1.000000
27000,90158,90158,1.000000
27100,90258,90258,1.000000
27200,90358,90358,1.000000
27300,90458,90458,1.000000
27400,90558,90558,1.000000
27500,90658,90658,1.000000
27600,90758,90758,1.000000
27700,90858,90858,1.000000
27800,90958,90958,1.000000
27900,91058,91058,1.000000
28000,91158,91158,1.000000
28100,91258,91258,1.000000
28200,91358,91358,1.000000
28300,91458,91458,1.000000
28400,91558,91558,1.000000
28500,91658,91658,1.000000
28600,91758,91758,1.000000
28700,91858,91858,1.000000
28800,91958,91958,1.000000
28900,92058,92058,1.000000
29000,92158,92158,1.000000
29100,92258,92258,1.000000
29200,92358,92358,1.000000
29300,92458,92458,1.000000
29400,92558,92558,1.000000
29500,92658,92658,1.000000
29600,92758,92758,1.000000
29700,92858,92858,1.000000
29800,92958,92958,1.000000
29900,93058,93058,1.000000
30000,93158,93158,1.000000
30100,93258,93258,1.000000
30200,93358,93358,1.000000
30300,93458,93458,1.000000
30400,93558,93558,1.000000
30500,93658,93658,1.000000
30600,93758,93758,1.000000
30700,93858,93858,1.000000
30800,93958,93958,1.000000
30900,94058,94058,1.000000
31000,94158,94158,1.000000
31100,94258,94258,1.000000
31200,94358,94358,1.000000
31300,94458,94458,1.000000
31400,94558,94558,1.000000
31500,94658,94658,1.000000
31600,94758,94758,1.000000
31700,94858,94858,1.000000
31800,94958,94958,1.000000
31900,95058,95058,1.000000
32000,95158,95158,1.000000
32100,95258,95258,1.000000
32200,95358,95358,1.000000
32300,95458,95458,1.000000
32400,95558,95558,1.000000
32500,95658,95658,1.000000
32600,95758,95758,1.000000
32700,95858,95858,1.000000
32800,95958,95958,1.000000
32900,96058,96058,1.000000
33000,96158,96158,1.000000
33100,96258,96258,1.000000
33200,96358,96358,1.000000
33300,96458,96458,1.000000
33400,96558,96558,1.000000
33500,96658,96658,1.000000
33600,96758,96758,1.000000
33700,96858,96858,1.000000
33800,96958,96958,1.000000
33900,97058,97058,1.000000
34000,97158,97158,1.000000
34100,97258,97258,1.000000
34200,97358,97358,1.000000
34300,97458,97458,1.000000
34400,97558,97558,1.000000
34500,97658,97658,1.000000
34600,97758,97758,1.000000
34700,97858,97858,1.000000
34800,97958,97958,1.000000
34900,98058,98058,1.000000
35000,98158,98158,1.000000
35100,98258,98258,1.000000
35200,98358,98358,1.000000
35300,98458,98458,1.000000
35400,98558,98558,1.000000
35500,98658,98658,1.000000
35600,98758,98758,1.000000
35700,98858,98858,1.000000
35800,98958,98958,1.000000
35900,99058,99058,1.000000
36000,99158,99158,1.000000
36100,99258,99258,1.000000
36200,99358,99358,1.000000
36300,99458,99458,1.000000
36400,99558,99558,1.000000
36500,99658,99658,1.000000
36600,99758,99758,1.000000
36700,99858,99858,1.000000
36800,99958,99958,1.000000
36900,100058,100058,1.000000
37000,100158,100158,1.000000
37100,100258,100258,1.000000
37200,100358,100358,1.000000
37300,100458,100458,1.000000
37400,100558,100558,1.000000
37500,100658,100658,1.000000
37600,100758,100758,1.000000
37700,100858,100858,1.000000
37800,100958,100958,1.000000
37900,101058,101058,1.000000
38000,101158,101158,1.000000
38100,101258,101258,1.000000
38200,101358,101358,1.000000
38300,101458,101458,1.000000
38400,101558,101558,1.000000
38500,101658,101658,1.000000
38600,101758,101758,1.000000
38700,101858,101858,1.000000
38800,101958,101958,1.000000
38900,102058,102058,1.000000
39000,102158,102158,1.000000
39100,102258,102258,1.000000
39200,102358,102358,1.000000
39300,102458,102458,1.000000
39400,102558,102558,1.000000
39500,102658,102658,1.000000
39600,102758,102758,1.000000
39700,102858,102858,1.000000
39800,102958,102958,1.000000
39900,103058,103058,1.000000
40000,103158,103158,1.000000
40100,103258,103258,1.000000
40200,103358,103358,1.000000
40300,103458,103458,1.000000
40400,103558,103558,1.000000
40500,103658,103658,1.000000
40600,103758,103758,1.000000
40700,103858,103858,1.000000
40800,103958,103958,1.000000
40900,104058,104058,1.000000
41000,104158,104158,1.000000
41100,104258,104258,1.000000
41200,104358,104358,1.000000
41300,104458,104458,1.000000
41400,104558,104558,1.000000
41500,104658,104658,1.000000
41600,104758,104758,1.000000
41700,104858,104858,1.000000
41800,104958,104958,1.000000
41900,105058,105058,1.000000
42000,105158,105158,1.000000
42100,105258,105258,1.000000
42200,105358,105358,1.000000
42300,105458,105458,1.000000
42400,105558,105558,1.000000
42500,105658,105658,1.000000
42600,105758,105758,1.000000
42700,105858,105858,1.000000
42800,105958,105958,1.000000
42900,106058,106058,1.000000
43000,106158,106158,1.000000
43100,106258,106258,1.000000
43200,106358,106358,1.000000
43300,106458,106458,1.000000
43400,106558,106558,1.000000
43500,106658,106658,1.000000
43600,106758,106758,1.000000
43700,106858,106858,1.000000
43800,106958,106958,1.000000
43900,107058,107058,1.000000
44000,107158,107158,1.000000
44100,107258,107258,1.000000
44200,107358,107358,1.000000
44300,107458,107458,1.000000
44400,107558,107558,1.000000
44500,107658,107658,1.000000
44600,107758,107758,1.000000
44700,107858,107858,1.000000
44800,107958,107958,1.000000
44900,108058,108058,1.000000
45000,108158,108158,1.000000
45100,108258,108258,1.000000
45200,108358,108358,1.000000
45300,108458,108458,1.000000
45400,108558,108558,1.000000
45500,108658,108658,1.000000
45600,108758,108758,1.000000
45700,108858,108858,1.000000
45800,108958,108958,1.000000
45900,109058,109058,1.000000
46000,109158,109158,1.000000
46100,109258,109258,1.000000
46200,109358,109358,1.000000
46300,109458,109458,1.000000
46400,109558,109558,1.000000
46500,109658,109658,1.000000
46600,109758,109758,1.000000
46700,109858,109858,1.000000
46800,109958,109958,1.000000
46900,110058,110058,1.000000
47000,110158,110158,1.000000
47100,110258,110258,1.000000
47200,110358,110358,1.000000
47300,110458,110458,1.000000
