Test Summary
Block per die: ,2000
Total VB (single unit) pages: ,36
Total Pages: ,72000
OP Size: ,14
Host write range: ,63157
Total Erase Count is: ,13299
Max Erase Count: ,13
Min Erase Count: ,0
Avg Erase Count: ,6.649500
Total GC Count is: ,0
Total Segmental GC Count is: ,35595
Total WL Count is: ,69
WAF is: ,2.091501

VB No,Valid Count,Erase Count
552,22,10
553,31,13
554,33,13
555,35,13
556,23,11
557,30,12
558,26,10
559,28,12
560,34,12
561,27,12
562,34,10
563,31,12
564,24,11
565,26,10
566,36,13
567,23,11
568,29,12
569,26,11
570,29,11
571,29,10
572,29,13
573,30,12
574,33,11
575,27,12
576,34,13
577,30,12
578,29,12
579,27,12
580,34,11
581,25,11
582,36,13
583,31,12
584,28,11
585,29,12
586,22,11
587,25,12
588,28,12
589,23,11
590,25,12
591,24,10
592,25,11
593,29,11
594,29,12
595,24,10
596,29,11
597,29,12
598,0,13
599,28,11
600,24,10
601,22,12
602,22,11
603,29,12
604,36,12
605,24,11
606,24,11
607,32,11
608,31,12
609,31,11
610,27,12
611,25,11
612,34,12
613,27,11
614,23,9
615,31,12
616,28,12
617,22,11
618,22,10
619,29,11
620,23,12
621,24,11
622,28,12
623,36,13
624,31,12
625,32,12
626,23,11
627,33,12
628,26,12
629,34,11
630,23,10
631,25,12
632,36,11
633,34,11
634,33,11
635,25,12
636,30,12
637,30,11
638,30,10
639,28,12
640,35,11
641,31,11
642,25,10
643,29,12
644,32,10
645,23,10
646,36,13
647,29,12
648,32,11
649,34,11
650,23,12
651,23,12
652,25,10
653,36,13
654,32,11
655,26,12
656,29,11
657,22,11
658,27,12
659,32,11
660,23,11
661,31,11
662,32,12
663,33,12
664,26,11
665,23,12
666,30,11
667,23,11
668,30,11
669,36,11
670,26,12
671,26,11
672,24,11
673,36,11
674,34,12
675,24,12
676,30,12
677,31,13
678,24,11
679,28,11
680,27,11
681,27,12
682,28,11
683,31,11
684,30,11
685,25,10
686,27,10
687,32,9
688,26,11
689,28,12
690,34,11
691,28,11
692,0,11
693,26,11
694,32,12
695,23,11
696,36,12
697,32,11
698,23,11
699,28,12
700,23,12
701,33,13
702,34,13
703,36,12
704,29,11
705,35,12
706,31,10
707,32,11
708,27,12
709,29,11
710,27,12
711,25,11
712,27,11
713,22,11
714,24,12
715,25,10
716,26,12
717,27,10
718,25,11
719,23,11
720,33,13
721,26,12
722,22,11
723,36,12
724,24,12
725,28,12
726,34,10
727,33,10
728,28,12
729,23,11
730,36,11
731,32,11
732,29,12
733,24,11
734,35,11
735,31,11
736,31,13
737,28,10
738,26,12
739,35,11
740,22,12
741,32,12
742,25,13
743,31,10
744,28,11
745,25,11
746,33,12
747,32,12
748,24,10
749,26,10
750,31,12
751,35,10
752,24,12
753,22,11
754,34,12
755,30,11
756,28,9
757,31,10
758,26,10
759,23,10
760,30,11
761,28,12
762,32,11
763,30,11
764,24,11
765,23,11
766,36,12
767,33,11
768,26,12
769,33,11
770,33,12
771,24,10
772,34,12
773,36,10
774,29,12
775,27,13
776,31,10
777,25,10
778,23,11
779,22,10
780,26,11
781,22,11
782,22,10
783,27,12
784,24,11
785,29,10
786,33,12
787,33,11
788,29,12
789,29,12
790,25,10
791,25,11
792,30,10
793,26,11
794,28,10
795,30,12
796,26,11
797,24,11
798,24,11
799,33,12
800,33,11
801,24,11
802,34,11
803,36,11
804,25,11
805,36,12
806,22,11
807,34,10
808,25,11
809,29,10
810,34,11
811,32,10
812,28,11
813,27,11
814,22,10
815,26,10
816,27,11
817,31,11
818,35,10
819,29,11
820,30,12
821,27,12
822,29,10
823,26,10
824,30,11
825,28,12
826,36,11
827,36,12
828,32,12
829,36,12
830,24,11
831,32,11
832,22,11
833,28,11
834,36,11
835,24,11
836,23,11
837,27,10
838,27,11
839,33,12
840,36,12
841,29,11
842,30,10
843,24,10
844,27,10
845,28,12
846,34,11
847,22,11
848,24,12
849,23,10
850,26,11
851,23,9
852,35,11
853,33,11
854,28,10
855,32,11
856,36,11
857,27,11
858,22,11
859,22,11
860,34,11
861,24,11
862,32,11
863,23,10
864,36,12
865,32,12
866,33,11
867,22,11
868,28,11
869,36,12
870,36,11
871,35,12
872,35,11
873,29,12
874,23,10
875,23,11
876,25,11
877,34,12
878,27,10
879,22,9
880,34,12
881,31,10
882,22,11
883,26,11
884,28,10
885,30,10
886,31,10
887,33,11
888,22,11
889,28,11
890,32,11
891,23,12
892,23,11
893,0,12
894,33,12
895,28,11
896,24,10
897,30,11
898,22,11
899,33,11
900,28,12
901,22,11
902,33,11
903,36,12
904,35,12
905,25,12
906,30,11
907,34,12
908,32,11
909,28,10
910,31,3
911,27,4
912,29,3
913,26,3
914,23,3
915,26,3
916,27,4
917,32,4
918,36,4
919,26,3
920,32,3
921,24,3
922,23,2
923,30,3
924,36,3
925,34,3
926,34,3
927,22,3
928,35,3
929,29,3
930,25,2
931,32,3
932,24,2
933,25,2
934,24,2
935,26,2
936,25,2
937,33,3
938,32,2
939,34,3
940,22,2
941,28,2
942,32,2
943,28,2
944,36,3
945,30,2
946,36,2
947,30,2
948,34,2
949,32,2
950,22,1
951,34,2
952,34,2
953,22,1
954,22,1
955,36,2
956,22,1
957,35,2
958,24,1
959,36,2
960,25,1
961,26,1
962,30,1
963,25,1
964,27,1
965,28,1
966,27,1
967,27,1
968,29,1
969,26,1
970,29,1
971,29,1
972,26,1
973,32,1
974,31,1
975,31,1
976,35,1
977,35,1
978,36,1
979,36,0
980,36,0
981,36,0
982,36,0
983,36,0
984,36,0
985,36,0
986,36,0
987,36,0
988,36,0
989,36,0
990,36,0
991,36,0
992,36,0
993,36,0
994,36,0
995,36,0
996,36,0
997,36,0
998,36,0
999,36,0
1000,36,0
1001,36,0
1002,36,0
1003,36,0
1004,36,0
1005,36,0
1006,36,0
1007,36,0
1008,36,0
1009,36,0
1010,36,0
1011,36,0
1012,36,0
1013,36,0
1014,36,0
1015,36,0
1016,36,0
1017,36,0
1018,36,0
1019,36,0
1020,36,0
1021,36,0
1022,36,0
1023,36,0
1024,36,0
1025,36,0
1026,36,0
1027,36,0
1028,36,0
1029,36,0
1030,36,0
1031,36,0
1032,36,0
1033,36,0
1034,36,0
1035,36,0
1036,36,0
1037,36,0
1038,36,0
1039,36,0
1040,36,0
1041,36,0
1042,36,0
1043,36,0
1044,36,0
1045,36,0
1046,36,0
1047,36,0
1048,36,0
1049,36,0
1050,36,0
1051,36,0
1052,36,0
1053,36,0
1054,36,0
1055,36,0
1056,36,0
1057,36,0
1058,36,0
1059,36,0
1060,36,0
1061,36,0
1062,36,0
1063,36,0
1064,36,0
1065,36,0
1066,36,0
1067,36,0
1068,36,0
1069,36,0
1070,36,0
1071,36,0
1072,36,0
1073,36,0
1074,36,0
1075,36,0
1076,36,0
1077,36,0
1078,36,0
1079,36,0
1080,36,0
1081,36,0
1082,36,0
1083,36,0
1084,36,0
1085,36,0
1086,36,0
1087,36,0
1088,36,0
1089,36,0
1090,36,0
1091,36,0
1092,36,0
1093,36,0
1094,36,0
1095,36,0
1096,36,0
1097,36,0
1098,36,0
1099,36,0
1100,36,0
1101,36,0
1102,36,0
1103,36,0
1104,36,0
1105,36,0
1106,36,0
1107,36,0
1108,36,0
1109,36,0
1110,36,0
1111,36,0
1112,36,0
1113,36,0
1114,36,0
1115,36,0
1116,36,0
1117,36,0
1118,36,0
1119,36,0
1120,36,0
1121,36,0
1122,36,0
1123,36,0
1124,36,0
1125,36,0
1126,36,0
1127,36,0
1128,36,0
1129,36,0
1130,36,0
1131,36,0
1132,36,0
1133,36,0
1134,36,0
1135,36,0
1136,36,0
1137,36,0
1138,36,0
1139,36,0
1140,36,0
1141,36,0
1142,36,0
1143,36,0
1144,36,0
1145,36,0
1146,36,0
1147,36,0
1148,36,0
1149,36,0
1150,36,0
1151,36,0
1152,36,0
1153,36,0
1154,36,0
1155,36,0
1156,36,0
1157,36,0
1158,36,0
1159,36,0
1160,36,0
1161,36,0
1162,36,0
1163,36,0
1164,36,0
1165,36,0
1166,36,0
1167,36,0
1168,36,0
1169,36,0
1170,36,0
1171,36,0
1172,36,0
1173,36,0
1174,36,0
1175,36,0
1176,36,0
1177,36,0
1178,36,0
1179,36,0
1180,36,0
1181,36,0
1182,36,0
1183,36,0
1184,36,0
1185,36,0
1186,36,0
1187,36,0
1188,36,0
1189,36,0
1190,36,0
1191,36,0
1192,36,0
1193,36,0
1194,36,0
1195,36,0
1196,36,0
1197,36,0
1198,36,0
1199,36,0
1200,36,0
1201,36,0
1202,36,0
1203,36,0
1204,36,0
1205,36,0
1206,36,0
1207,36,0
1208,36,0
1209,36,0
1210,36,0
1211,36,0
1212,36,0
1213,36,0
1214,36,0
1215,36,0
1216,36,0
1217,36,0
1218,36,0
1219,36,0
1220,36,0
1221,36,0
1222,36,0
1223,36,0
1224,36,0
1225,36,0
1226,36,0
1227,36,0
1228,36,0
1229,36,0
1230,36,0
1231,36,0
1232,36,0
1233,36,0
1234,36,0
1235,36,0
1236,36,0
1237,36,0
1238,36,0
1239,36,0
1240,36,0
1241,36,0
1242,36,0
1243,36,0
1244,36,0
1245,36,0
1246,36,0
1247,36,0
1248,36,0
1249,36,0
1250,36,0
1251,36,0
1252,36,0
1253,36,0
1254,36,0
1255,36,0
1256,36,0
1257,36,0
1258,36,0
1259,36,0
1260,36,0
1261,36,0
1262,36,0
1263,36,0
1264,36,0
1265,36,0
1266,36,0
1267,36,0
1268,36,0
1269,36,0
1270,36,0
1271,36,0
1272,36,0
1273,36,0
1274,36,0
1275,36,0
1276,36,0
1277,36,0
1278,36,0
1279,36,0
1280,36,0
1281,36,0
1282,36,0
1283,36,0
1284,36,0
1285,36,0
1286,36,0
1287,36,0
1288,36,0
1289,36,0
1290,36,0
1291,36,0
1292,36,0
1293,36,0
1294,36,0
1295,36,0
1296,36,0
1297,36,0
1298,36,0
1299,36,0
1300,36,0
1301,36,0
1302,36,0
1303,36,0
1304,36,0
1305,36,0
1306,36,0
1307,36,0
1308,36,0
1309,36,0
1310,36,0
1311,36,0
1312,36,0
1313,36,0
1314,36,0
1315,36,0
1316,36,0
1317,36,0
1318,36,0
1319,36,0
1320,36,0
1321,36,0
1322,36,0
1323,36,0
1324,36,0
1325,36,0
1326,36,0
1327,36,0
1328,36,0
1329,36,0
1330,36,0
1331,36,0
1332,36,0
1333,36,0
1334,36,0
1335,36,0
1336,36,0
1337,36,0
1338,36,0
1339,36,0
1340,36,0
1341,36,0
1342,36,0
1343,36,0
1344,36,0
1345,36,0
1346,36,0
1347,36,0
1348,36,0
1349,36,0
1350,36,0
1351,36,0
1352,36,0
1353,36,0
1354,36,0
1355,36,0
1356,36,0
1357,36,0
1358,36,0
1359,36,0
1360,36,0
1361,36,0
1362,36,0
1363,36,0
1364,36,0
1365,36,0
1366,36,0
1367,36,0
1368,36,0
1369,36,0
1370,36,0
1371,36,0
1372,36,0
1373,36,0
1374,36,0
1375,36,0
1376,36,0
1377,36,0
1378,36,0
1379,36,0
1380,36,0
1381,36,0
1382,36,0
1383,36,0
1384,36,0
1385,36,0
1386,36,0
1387,36,0
1388,36,0
1389,36,0
1390,36,0
1391,36,0
1392,36,0
1393,36,0
1394,36,0
1395,36,0
1396,36,0
1397,36,0
1398,36,0
1399,36,0
1400,36,0
1401,36,0
1402,36,0
1403,36,0
1404,36,0
1405,36,0
1406,36,0
1407,36,0
1408,36,0
1409,36,0
1410,36,0
1411,36,0
1412,36,0
1413,36,0
1414,36,0
1415,36,0
1416,36,0
1417,36,0
1418,36,0
1419,36,0
1420,36,0
1421,36,0
1422,36,0
1423,36,0
1424,36,0
1425,36,0
1426,36,0
1427,36,0
1428,36,0
1429,36,0
1430,36,0
1431,36,0
1432,36,0
1433,36,0
1434,36,0
1435,36,0
1436,36,0
1437,36,0
1438,36,0
1439,36,0
1440,36,0
1441,36,0
1442,36,0
1443,36,0
1444,36,0
1445,36,0
1446,36,0
1447,36,0
1448,36,0
1449,36,0
1450,36,0
1451,36,0
1452,36,0
1453,36,0
1454,36,0
1455,36,0
1456,36,0
1457,36,0
1458,36,0
1459,36,0
1460,36,0
1461,36,0
1462,36,0
1463,36,0
1464,36,0
1465,36,0
1466,36,0
1467,36,0
1468,36,0
1469,36,0
1470,36,0
1471,36,0
1472,36,0
1473,36,0
1474,36,0
1475,36,0
1476,36,0
1477,36,0
1478,36,0
1479,36,0
1480,36,0
1481,36,0
1482,36,0
1483,36,0
1484,36,0
1485,36,0
1486,36,0
1487,36,0
1488,36,0
1489,36,0
1490,36,0
1491,36,0
1492,36,0
1493,36,0
1494,36,0
1495,36,0
1496,36,0
1497,36,0
1498,36,0
1499,36,0
1500,36,0
1501,36,0
1502,36,0
1503,36,0
1504,36,0
1505,36,0
1506,36,0
1507,36,0
1508,36,0
1509,36,0
1510,36,0
1511,36,0
1512,36,0
1513,36,0
1514,36,0
1515,36,0
1516,36,0
1517,36,0
1518,36,0
1519,36,0
1520,36,0
1521,36,0
1522,36,0
1523,36,0
1524,36,0
1525,36,0
1526,36,0
1527,36,0
1528,36,0
1529,36,0
1530,36,0
1531,36,0
1532,36,0
1533,36,0
1534,36,0
1535,36,0
1536,36,0
1537,36,0
1538,36,0
1539,36,0
1540,36,0
1541,36,0
1542,36,0
1543,36,0
1544,36,0
1545,36,0
1546,36,0
1547,36,0
1548,36,0
1549,36,0
1550,36,0
1551,36,0
1552,36,0
1553,36,0
1554,36,0
1555,36,0
1556,36,0
1557,36,0
1558,36,0
1559,36,0
1560,36,0
1561,36,0
1562,36,0
1563,36,0
1564,36,0
1565,36,0
1566,36,0
1567,36,0
1568,36,0
1569,36,0
1570,36,0
1571,36,0
1572,36,0
1573,36,0
1574,36,0
1575,36,0
1576,36,0
1577,36,0
1578,36,0
1579,36,0
1580,36,0
1581,36,0
1582,36,0
1583,36,0
1584,36,0
1585,36,0
1586,36,0
1587,36,0
1588,36,0
1589,36,0
1590,36,0
1591,36,0
1592,36,0
1593,36,0
1594,36,0
1595,36,0
1596,36,0
1597,36,0
1598,36,0
1599,36,0
1600,36,0
1601,36,0
1602,36,0
1603,36,0
1604,36,0
1605,36,0
1606,36,0
1607,36,0
1608,36,0
1609,36,0
1610,36,0
1611,36,0
1612,36,0
1613,36,0
1614,36,0
1615,36,0
1616,36,0
1617,36,0
1618,36,0
1619,36,0
1620,36,0
1621,36,0
1622,36,0
1623,36,0
1624,36,0
1625,36,0
1626,36,0
1627,36,0
1628,36,0
1629,36,0
1630,36,0
1631,36,0
1632,36,0
1633,36,0
1634,36,0
1635,36,0
1636,36,0
1637,36,0
1638,36,0
1639,36,0
1640,36,0
1641,36,0
1642,36,0
1643,36,0
1644,36,0
1645,36,0
1646,36,0
1647,36,0
1648,36,0
1649,36,0
1650,36,0
1651,36,0
1652,36,0
1653,36,0
1654,36,0
1655,36,0
1656,36,0
1657,36,0
1658,36,0
1659,36,0
1660,36,0
1661,36,0
1662,36,0
1663,36,0
1664,36,0
1665,36,0
1666,36,0
1667,36,0
1668,36,0
1669,36,0
1670,36,0
1671,36,0
1672,36,0
1673,36,0
1674,36,0
1675,36,0
1676,36,0
1677,36,0
1678,36,0
1679,36,0
1680,36,0
1681,36,0
1682,36,0
1683,36,0
1684,36,0
1685,36,0
1686,36,0
1687,36,0
1688,36,0
1689,36,0
1690,36,0
1691,36,0
1692,36,0
1693,36,0
1694,36,0
1695,36,0
1696,36,0
1697,36,0
1698,36,0
1699,36,0
1700,36,0
1701,36,0
1702,36,0
1703,36,0
1704,36,0
1705,36,0
1706,36,0
1707,36,0
1708,36,0
1709,36,0
1710,36,0
1711,36,0
1712,36,0
1713,36,0
1714,36,0
1715,36,0
1716,36,0
1717,36,0
1718,36,0
1719,36,0
1720,36,0
1721,36,0
1722,36,0
1723,36,0
1724,36,0
1725,36,0
1726,36,0
1727,36,0
1728,36,0
1729,36,0
1730,36,0
1731,36,0
1732,36,0
1733,36,0
1734,36,0
1735,36,0
1736,36,0
1737,36,0
1738,36,0
1739,36,0
1740,36,0
1741,36,0
1742,36,0
1743,36,0
1744,36,0
1745,36,0
1746,36,0
1747,36,0
1748,36,0
1749,36,0
1750,36,0
1751,36,0
1752,36,0
1753,36,0
1754,23,10
1755,31,11
1756,34,11
1757,33,12
1758,17,11
1759,29,11
1760,26,11
1761,32,11
1762,31,12
1763,33,10
1764,30,11
1765,33,11
1766,26,9
1767,26,10
1768,31,11
1769,24,10
1770,28,12
1771,27,10
1772,31,11
1773,34,11
1774,24,10
1775,24,9
1776,35,11
1777,22,9
1778,22,10
1779,29,11
1780,25,11
1781,34,11
1782,23,10
1783,33,11
1784,31,12
1785,34,13
1786,31,11
1787,35,11
1788,31,11
1789,31,11
1790,35,10
1791,25,12
1792,35,12
1793,25,12
1794,29,11
1795,36,12
1796,27,10
1797,33,12
1798,23,11
1799,35,12
1800,22,11
1801,34,12
1802,32,11
1803,29,11
1804,22,10
1805,24,10
1806,36,12
1807,36,11
1808,23,10
1809,26,11
1810,23,10
1811,24,9
1812,26,12
1813,30,11
1814,26,10
1815,29,10
1816,33,12
1817,22,10
1818,32,10
1819,26,11
1820,31,11
1821,26,11
1822,24,10
1823,29,10
1824,22,11
1825,23,11
1826,22,10
1827,35,12
1828,31,11
1829,30,11
1830,27,11
1831,29,11
1832,23,12
1833,29,11
1834,29,11
1835,24,11
1836,26,10
1837,0,13
1838,28,10
1839,30,10
1840,31,11
1841,30,10
1842,24,11
1843,24,12
1844,24,10
1845,26,10
1846,26,11
1847,34,11
1848,24,9
1849,28,11
1850,25,11
1851,26,10
1852,36,12
1853,31,10
1854,28,10
1855,35,11
1856,33,12
1857,29,11
1858,25,11
1859,36,12
1860,25,11
1861,22,10
1862,32,11
1863,23,11
1864,24,11
1865,29,10
1866,23,11
1867,29,11
1868,36,12
1869,31,11
1870,35,12
1871,32,10
1872,25,10
1873,31,11
1874,30,11
1875,31,10
1876,35,11
1877,29,10
1878,24,10
1879,25,11
1880,25,9
1881,22,9
1882,22,10
1883,22,11
1884,31,10
1885,31,11
1886,27,10
1887,25,10
1888,36,12
1889,27,12
1890,34,12
1891,22,10
1892,28,11
1893,29,10
1894,35,12
1895,35,11
1896,32,10
1897,35,11
1898,35,10
1899,27,11
1900,28,11
1901,22,10
1902,32,10
1903,28,10
1904,34,12
1905,36,12
1906,34,12
1907,22,12
1908,28,12
1909,32,11
1910,23,10
1911,26,12
1912,22,10
1913,22,10
1914,32,10
1915,36,11
1916,24,10
1917,35,11
1918,32,11
1919,32,10
1920,35,12
1921,29,11
1922,31,11
1923,29,11
1924,22,10
1925,24,10
1926,27,10
1927,29,10
1928,25,10
1929,24,10
1930,30,12
1931,31,12
1932,27,11
1933,36,12
1934,30,12
1935,29,11
1936,31,9
1937,27,11
1938,32,11
1939,25,11
1940,36,10
1941,23,10
1942,27,10
1943,29,12
1944,27,10
1945,24,10
1946,27,11
1947,28,10
1948,26,12
1949,28,12
1950,29,12
1951,28,10
1952,24,11
1953,24,11
1954,32,12
1955,22,10
1956,33,10
1957,23,10
1958,24,11
1959,28,10
1960,26,11
1961,33,10
1962,35,12
1963,23,11
1964,34,10
1965,30,10
1966,33,9
1967,36,11
1968,26,10
1969,36,10
1970,36,10
1971,30,11
1972,24,12
1973,27,10
1974,32,12
1975,27,9
1976,29,11
1977,29,9
1978,23,10
1979,24,12
1980,35,10
1981,25,12
1982,22,10
1983,24,9
1984,28,11
1985,36,10
1986,27,9
1987,22,10
1988,23,10
1989,25,10
1990,28,11
1991,30,11
1992,23,10
1993,29,10
1994,36,10
1995,35,11
1996,22,9
1997,23,9
1998,35,11
1999,30,11


Physical Page Address,Logical Page Address,Data,LCA_Counts,Nand_WriteCounts,Valid_Page
0,25446,25446,7,12,1
1,29218,29218,4,12,1
2,7862,7862,6,12,0
3,3222,3222,9,12,1
4,11857,11857,8,12,1
5,29819,29819,7,12,0
6,6047,6047,4,12,1
7,9789,9789,7,12,1
8,18289,18289,7,12,1
9,7453,7453,12,12,1
10,20209,20209,13,12,1
11,17628,17628,8,12,1
12,5398,5398,5,12,1
13,20969,20969,4,12,0
14,2203,2203,7,12,0
15,31732,31732,9,12,0
16,32460,32460,11,12,1
17,13834,13834,10,12,1
18,3499,3499,6,12,1
19,6316,6316,9,12,1
20,25649,25649,7,12,1
21,5499,5499,7,12,1
22,31168,31168,7,12,1
23,2419,2419,10,12,1
24,30211,30211,7,12,1
25,10697,10697,5,12,1
26,31938,31938,7,12,1
27,26855,26855,7,12,1
28,9597,9597,6,12,0
29,7195,7195,6,12,1
30,25808,25808,5,12,0
31,12277,12277,10,12,0
32,7652,7652,6,12,1
33,26735,26735,3,12,0
34,1146,1146,9,12,1
35,21314,21314,6,12,1
36,34776,34776,1,14,1
37,34777,34777,1,14,1
38,34778,34778,1,14,1
39,34779,34779,1,14,1
40,34780,34780,1,14,1
