Loop,Nand Write,Host Write,WAF
100,63258,63258,1.000000
200,63358,63358,1.000000
300,63458,63458,1.000000
400,63558,63558,1.000000
500,63658,63658,1.000000
600,63758,63758,1.000000
700,63858,63858,1.000000
800,63958,63958,1.000000
900,64058,64058,1.000000
1000,64158,64158,1.000000
1100,64258,64258,1.000000
1200,64358,64358,1.000000
1300,64458,64458,1.000000
1400,64558,64558,1.000000
1500,64658,64658,1.000000
1600,64758,64758,1.000000
1700,64858,64858,1.000000
1800,64958,64958,1.000000
1900,65058,65058,1.000000
2000,65158,65158,1.000000
2100,65258,65258,1.000000
2200,65358,65358,1.000000
2300,65458,65458,1.000000
2400,65558,65558,1.000000
2500,65658,65658,1.000000
2600,65758,65758,1.000000
2700,65858,65858,1.000000
2800,65958,65958,1.000000
2900,66058,66058,1.000000
3000,66158,66158,1.000000
3100,66258,66258,1.000000
3200,66358,66358,1.000000
3300,66458,66458,1.000000
3400,66558,66558,1.000000
3500,66658,66658,1.000000
3600,66758,66758,1.000000
3700,66858,66858,1.000000
3800,66958,66958,1.000000
3900,67058,67058,1.000000
4000,67158,67158,1.000000
4100,67258,67258,1.000000
4200,67358,67358,1.000000
4300,67458,67458,1.000000
4400,67558,67558,1.000000
4500,67658,67658,1.000000
4600,67758,67758,1.000000
4700,67858,67858,1.000000
4800,67958,67958,1.000000
4900,68058,68058,1.000000
5000,68158,68158,1.000000
5100,68258,68258,1.000000
5200,68358,68358,1.000000
5300,68458,68458,1.000000
5400,68558,68558,1.000000
5500,68658,68658,1.000000
5600,68758,68758,1.000000
5700,68858,68858,1.000000
5800,68958,68958,1.000000
5900,69058,69058,1.000000
6000,69158,69158,1.000000
6100,69258,69258,1.000000
6200,69358,69358,1.000000
6300,69458,69458,1.000000
6400,69558,69558,1.000000
6500,69658,69658,1.000000
6600,69758,69758,1.000000
6700,69858,69858,1.000000
6800,69958,69958,1.000000
6900,70058,70058,1.000000
7000,70158,70158,1.000000
7100,70258,70258,1.000000
7200,70358,70358,1.000000
7300,70458,70458,1.000000
7400,70558,70558,1.000000
7500,70658,70658,1.000000
7600,70758,70758,1.000000
7700,70858,70858,1.000000
7800,70958,70958,1.000000
7900,71058,71058,1.000000
8000,71158,71158,1.000000
8100,71258,71258,1.000000
8200,71358,71358,1.000000
8300,71458,71458,1.000000
8400,71558,71558,1.000000
8500,71698,71658,1.000558
8600,71918,71758,1.002230
8700,72146,71858,1.004008
8800,72390,71958,1.006004
8900,72666,72058,1.008438
9000,72902,72158,1.010311
9100,73162,72258,1.012511
9200,73422,72358,1.014705
9300,73682,72458,1.016893
9400,73958,72558,1.019295
9500,74226,72658,1.021581
9600,74494,72758,1.023860
9700,74786,72858,1.026462
9800,75054,72958,1.028729
9900,75314,73058,1.030880
10000,75606,73158,1.033462
10100,75850,73258,1.035382
10200,76150,73358,1.038060
10300,76442,73458,1.040622
10400,76710,73558,1.042851
10500,76978,73658,1.045073
10600,77278,73758,1.047724
10700,77570,73858,1.050259
10800,77838,73958,1.052462
10900,78106,74058,1.054660
11000,78398,74158,1.057175
11100,78650,74258,1.059145
11200,78934,74358,1.061540
11300,79226,74458,1.064036
11400,79486,74558,1.066096
11500,79762,74658,1.068365
11600,80046,74758,1.070735
11700,80314,74858,1.072885
11800,80582,74958,1.075029
11900,80850,75058,1.077167
12000,81134,75158,1.079512
12100,81410,75258,1.081745
12200,81678,75358,1.083866
12300,81946,75458,1.085982
12400,82238,75558,1.088409
12500,82506,75658,1.090513
12600,82774,75758,1.092611
12700,83034,75858,1.094598
12800,83302,75958,1.096685
12900,83594,76058,1.099082
13000,83862,76158,1.101158
13100,84122,76258,1.103124
13200,84390,76358,1.105189
13300,84658,76458,1.107248
13400,84918,76558,1.109198
13500,85178,76658,1.111143
13600,85446,76758,1.113187
13700,85706,76858,1.115121
13800,85958,76958,1.116947
13900,86226,77058,1.118975
14000,86470,77158,1.120687
14100,86730,77258,1.122602
14200,86990,77358,1.124512
14300,87258,77458,1.126520
14400,87518,77558,1.128420
14500,87786,77658,1.130418
14600,88046,77758,1.132308
14700,88298,77858,1.134090
14800,88566,77958,1.136073
14900,88810,78058,1.137744
15000,89070,78158,1.139615
15100,89338,78258,1.141583
15200,89590,78358,1.143342
15300,89858,78458,1.145301
15400,90094,78558,1.146847
15500,90354,78658,1.148694
15600,90622,78758,1.150639
15700,90882,78858,1.152477
15800,91142,78958,1.154310
15900,91378,79058,1.155835
16000,91646,79158,1.157760
16100,91906,79258,1.159580
16200,92166,79358,1.161395
16300,92426,79458,1.163206
16400,92662,79558,1.164710
16500,92922,79658,1.166512
16600,93182,79758,1.168309
16700,93418,79858,1.169801
16800,93678,79958,1.171590
16900,93946,80058,1.173474
17000,94174,80158,1.174855
17100,94434,80258,1.176630
17200,94694,80358,1.178402
17300,94930,80458,1.179870
17400,95206,80558,1.181832
17500,95450,80658,1.183392
17600,95686,80758,1.184849
17700,95938,80858,1.186500
17800,96182,80958,1.188048
17900,96442,81058,1.189790
18000,96694,81158,1.191429
18100,96930,81258,1.192867
18200,97190,81358,1.194597
18300,97426,81458,1.196027
18400,97686,81558,1.197749
18500,97946,81658,1.199466
18600,98174,81758,1.200788
18700,98418,81858,1.202302
18800,98694,81958,1.204202
18900,98938,82058,1.205708
19000,99190,82158,1.207308
19100,99426,82258,1.208709
19200,99670,82358,1.210204
19300,99914,82458,1.211696
19400,100150,82558,1.213087
19500,100402,82658,1.214668
19600,100646,82758,1.216148
19700,100906,82858,1.217818
19800,101134,82958,1.219099
19900,101386,83058,1.220665
20000,101622,83158,1.222035
20100,101882,83258,1.223690
20200,102118,83358,1.225053
20300,102346,83458,1.226317
20400,102606,83558,1.227961
20500,102842,83658,1.229315
20600,103102,83758,1.230951
20700,103354,83858,1.232488
20800,103590,83958,1.233831
20900,103842,84058,1.235361
21000,104086,84158,1.236793
21100,104346,84258,1.238411
21200,104574,84358,1.239645
21300,104834,84458,1.241256
21400,105070,84558,1.242579
21500,105322,84658,1.244088
21600,105558,84758,1.245405
21700,105818,84858,1.247001
21800,106046,84958,1.248217
21900,106298,85058,1.249712
22000,106542,85158,1.251110
22100,106802,85258,1.252692
22200,107030,85358,1.253895
22300,107274,85458,1.255283
22400,107526,85558,1.256761
22500,107778,85658,1.258236
22600,108014,85758,1.259521
22700,108250,85858,1.260803
22800,108526,85958,1.262547
22900,108770,86058,1.263915
23000,108998,86158,1.265094
23100,109234,86258,1.266364
23200,109470,86358,1.267630
23300,109714,86458,1.268986
23400,109974,86558,1.270524
23500,110202,86658,1.271689
23600,110438,86758,1.272943
23700,110682,86858,1.274287
23800,110934,86958,1.275719
23900,111162,87058,1.276873
24000,111414,87158,1.278299
24100,111658,87258,1.279631
24200,111886,87358,1.280776
24300,112146,87458,1.282284
24400,112374,87558,1.283424
24500,112634,87658,1.284926
24600,112886,87758,1.286333
24700,113130,87858,1.287646
24800,113390,87958,1.289138
24900,113626,88058,1.290354
25000,113886,88158,1.291840
25100,114138,88258,1.293231
25200,114374,88358,1.294439
25300,114610,88458,1.295643
25400,114862,88558,1.297026
25500,115130,88658,1.298586
25600,115366,88758,1.299781
25700,115626,88858,1.301245
25800,115854,88958,1.302345
25900,116114,89058,1.303802
26000,116350,89158,1.304987
26100,116602,89258,1.306348
26200,116838,89358,1.307527
26300,117090,89458,1.308882
26400,117334,89558,1.310145
26500,117594,89658,1.311584
26600,117822,89758,1.312663
26700,118074,89858,1.314007
26800,118318,89958,1.315258
26900,118546,90058,1.316329
27000,118806,90158,1.317753
27100,119034,90258,1.318819
27200,119286,90358,1.320149
27300,119530,90458,1.321387
27400,119782,90558,1.322710
27500,120018,90658,1.323854
27600,120270,90758,1.325172
27700,120514,90858,1.326399
27800,120766,90958,1.327712
27900,121002,91058,1.328845
28000,121230,91158,1.329889
28100,121490,91258,1.331281
28200,121742,91358,1.332582
28300,121986,91458,1.333793
28400,122214,91558,1.334826
28500,122474,91658,1.336206
28600,122718,91758,1.337409
28700,122970,91858,1.338697
28800,123230,91958,1.340068
28900,123458,92058,1.341089
29000,123694,92158,1.342195
29100,123970,92258,1.343732
29200,124214,92358,1.344919
29300,124450,92458,1.346017
29400,124710,92558,1.347371
29500,124946,92658,1.348464
29600,125198,92758,1.349727
29700,125434,92858,1.350815
29800,125662,92958,1.351815
29900,125922,93058,1.353156
30000,126182,93158,1.354495
30100,126418,93258,1.355573
30200,126678,93358,1.356906
30300,126906,93458,1.357893
30400,127174,93558,1.359307
30500,127426,93658,1.360546
30600,127662,93758,1.361612
30700,127914,93858,1.362846
30800,128150,93958,1.363907
30900,128402,94058,1.365136
31000,128646,94158,1.366278
31100,128906,94258,1.367587
31200,129134,94358,1.368554
31300,129378,94458,1.369688
31400,129630,94558,1.370905
31500,129890,94658,1.372203
31600,130126,94758,1.373246
31700,130378,94858,1.374454
31800,130630,94958,1.375661
31900,130874,95058,1.376780
32000,131110,95158,1.377814
32100,131362,95258,1.379013
32200,131606,95358,1.380125
32300,131866,95458,1.381403
32400,132118,95558,1.382595
32500,132354,95658,1.383617
32600,132606,95758,1.384803
32700,132850,95858,1.385904
32800,133110,95958,1.387169
32900,133338,96058,1.388099
33000,133598,96158,1.389359
33100,133842,96258,1.390451
33200,134094,96358,1.391623
33300,134354,96458,1.392876
33400,134590,96558,1.393877
33500,134850,96658,1.395125
33600,135110,96758,1.396370
33700,135346,96858,1.397365
33800,135598,96958,1.398523
33900,135834,97058,1.399514
34000,136102,97158,1.400832
34100,136354,97258,1.401982
34200,136614,97358,1.403213
34300,136858,97458,1.404277
34400,137086,97558,1.405174
34500,137362,97658,1.406562
34600,137606,97758,1.407619
34700,137842,97858,1.408592
34800,138102,97958,1.409808
34900,138362,98058,1.411022
35000,138622,98158,1.412233
35100,138858,98258,1.413198
35200,139118,98358,1.414405
35300,139354,98458,1.415365
35400,139614,98558,1.416567
35500,139874,98658,1.417766
35600,140102,98758,1.418640
35700,140338,98858,1.419592
35800,140598,98958,1.420785
35900,140850,99058,1.421894
36000,141094,99158,1.422921
36100,141322,99258,1.423784
36200,141582,99358,1.424968
36300,141826,99458,1.425989
36400,142078,99558,1.427088
36500,142306,99658,1.427944
36600,142566,99758,1.429118
36700,142826,99858,1.430291
36800,143062,99958,1.431221
36900,143322,100058,1.432389
37000,143582,100158,1.433555
37100,143818,100258,1.434479
37200,144078,100358,1.435640
37300,144338,100458,1.436799
37400,144574,100558,1.437718
37500,144834,100658,1.438872
37600,145102,100758,1.440104
37700,145354,100858,1.441175
37800,145590,100958,1.442085
37900,145842,101058,1.443151
38000,146086,101158,1.444137
38100,146330,101258,1.445120
38200,146598,101358,1.446339
38300,146834,101458,1.447239
38400,147070,101558,1.448138
38500,147330,101658,1.449271
38600,147582,101758,1.450323
38700,147826,101858,1.451295
38800,148054,101958,1.452108
38900,148314,102058,1.453232
39000,148558,102158,1.454198
39100,148810,102258,1.455241
39200,149070,102358,1.456359
39300,149322,102458,1.457397
39400,149566,102558,1.458355
39500,149810,102658,1.459312
39600,150054,102758,1.460266
39700,150282,102858,1.461063
39800,150542,102958,1.462169
39900,150778,103058,1.463040
40000,151038,103158,1.464142
40100,151290,103258,1.465165
40200,151526,103358,1.466031
40300,151770,103458,1.466972
40400,152022,103558,1.467989
40500,152282,103658,1.469081
40600,152510,103758,1.469863
40700,152746,103858,1.470720
40800,152990,103958,1.471652
40900,153234,104058,1.472583
41000,153494,104158,1.473665
41100,153730,104258,1.474515
41200,153966,104358,1.475364
41300,154218,104458,1.476364
41400,154478,104558,1.477438
41500,154706,104658,1.478205
41600,154942,104758,1.479047
41700,155210,104858,1.480192
41800,155462,104958,1.481183
41900,155698,105058,1.482019
42000,155926,105158,1.482778
42100,156194,105258,1.483916
42200,156446,105358,1.484899
42300,156682,105458,1.485729
42400,156942,105558,1.486785
42500,157202,105658,1.487838
42600,157438,105758,1.488663
42700,157698,105858,1.489713
42800,157950,105958,1.490685
42900,158186,106058,1.491505
43000,158422,106158,1.492323
43100,158682,106258,1.493365
43200,158942,106358,1.494406
43300,159170,106458,1.495144
43400,159406,106558,1.495955
43500,159682,106658,1.497140
43600,159926,106758,1.498024
43700,160162,106858,1.498830
43800,160390,106958,1.499561
43900,160650,107058,1.500588
44000,160902,107158,1.501540
44100,161138,107258,1.502340
44200,161374,107358,1.503139
44300,161626,107458,1.504085
44400,161878,107558,1.505030
44500,162122,107658,1.505898
44600,162358,107758,1.506691
44700,162618,107858,1.507705
44800,162878,107958,1.508716
44900,163114,108058,1.509504
45000,163366,108158,1.510438
45100,163602,108258,1.511223
45200,163862,108358,1.512228
45300,164098,108458,1.513010
45400,164358,108558,1.514011
45500,164618,108658,1.515010
45600,164846,108758,1.515714
45700,165090,108858,1.516563
45800,165334,108958,1.517410
45900,165594,109058,1.518403
46000,165830,109158,1.519174
46100,166066,109258,1.519944
46200,166310,109358,1.520785
46300,166578,109458,1.521844
46400,166814,109558,1.522609
46500,167050,109658,1.523373
46600,167286,109758,1.524135
46700,167538,109858,1.525041
46800,167798,109958,1.526019
46900,168026,110058,1.526704
47000,168262,110158,1.527461
47100,168538,110258,1.528578
47200,168782,110358,1.529404
47300,169018,110458,1.530156
