Loop,Nand Write,Host Write,WAF
100,126314,126314,1.000000
200,189471,189471,1.000000
300,252628,252628,1.000000
400,315785,315785,1.000000
500,378942,378942,1.000000
600,442099,442099,1.000000
700,505256,505256,1.000000
800,568413,568413,1.000000
900,631570,631570,1.000000
1000,694727,694727,1.000000
1100,757884,757884,1.000000
1200,821833,821041,1.000965
1300,886250,884198,1.002321
1400,950703,947355,1.003534
1500,1015156,1010512,1.004596
1600,1079573,1073669,1.005499
1700,1144026,1136826,1.006333
1800,1208443,1199983,1.007050
1900,1272896,1263140,1.007724
2000,1337313,1326297,1.008306
2100,1401730,1389454,1.008835
2200,1466183,1452611,1.009343
2300,1530600,1515768,1.009785
2400,1595053,1578925,1.010215
2500,1659470,1642082,1.010589
2600,1723887,1705239,1.010936
2700,1788340,1768396,1.011278
2800,1852757,1831553,1.011577
2900,1917174,1894710,1.011856
3000,1981627,1957867,1.012136
3100,2046044,2021024,1.012380
3200,2110497,2084181,1.012627
3300,2174914,2147338,1.012842
3400,2239331,2210495,1.013045
3500,2303784,2273652,1.013253
3600,2368201,2336809,1.013434
3700,2432618,2399966,1.013605
3800,2497071,2463123,1.013783
3900,2561488,2526280,1.013937
4000,2625941,2589437,1.014097
4100,2690358,2652594,1.014237
4200,2754775,2715751,1.014370
4300,2819228,2778908,1.014509
4400,2883645,2842065,1.014630
4500,2948062,2905222,1.014746
4600,3012515,2968379,1.014869
4700,3076932,3031536,1.014975
4800,3141385,3094693,1.015088
4900,3205802,3157850,1.015185
5000,3270219,3221007,1.015278
5100,3334672,3284164,1.015379
5200,3399089,3347321,1.015466
5300,3463506,3410478,1.015549
5400,3527959,3473635,1.015639
5500,3592376,3536792,1.015716
5600,3656829,3599949,1.015800
5700,3721246,3663106,1.015872
5800,3785663,3726263,1.015941
5900,3850116,3789420,1.016017
6000,3914533,3852577,1.016082
6100,3978950,3915734,1.016144
6200,4043403,3978891,1.016214
6300,4107820,4042048,1.016272
6400,4172273,4105205,1.016337
6500,4236690,4168362,1.016392
6600,4301107,4231519,1.016445
6700,4365560,4294676,1.016505
6800,4429977,4357833,1.016555
6900,4494394,4420990,1.016604
7000,4558847,4484147,1.016659
7100,4623264,4547304,1.016704
7200,4687717,4610461,1.016757
7300,4752134,4673618,1.016800
7400,4816551,4736775,1.016842
